number_generations: 2500
number_validation_runs: 100
number_rounds: 20
maximum_env_seed: 100000
environment
	type: CollectPoints
	maze_columns: 5
	maze_rows: 5
	maze_cell_size: 80
	agent_radius: 12
	point_radius: 8
	agent_movement_range: 10.0
	use_sensors: true
	reward_per_collected_positive_point: 500.0
	reward_per_collected_negative_point: -700.0
	number_time_steps: 1000
brain
	type: CTRNN
	delta_t: 0.05
	number_neurons: 50
	differential_equation: LiHoChow2005
	clipping_range_min: -1.0
	clipping_range_max: 1.0
	set_principle_diagonal_elements_of_W_negative: true
	alpha: 0.0
optimizer
	type: CMA-ES-Deap
	population_size: 112
	sigma: 1.0

Genome Size: 112
Free Parameters: 3100
Inputs: 10
Outputs: 2

------------------------------------------------------------------------------------------
gen     min           mean          max           best          elapsed time (s)
1986    -100.0f0      116.51786f0   365.0f0       226.0f0       1 second133 milliseconds
1987    -35.0f0       120.625f0     340.0f0       226.0f0       1 second40 milliseconds
1988    -55.0f0       113.66071f0   475.0f0       226.0f0       1 second151 milliseconds
1989    -35.0f0       120.625f0     450.0f0       226.0f0       1 second71 milliseconds
1990    -65.0f0       116.20536f0   340.0f0       226.0f0       1 second153 milliseconds
1991    -115.0f0      112.63393f0   340.0f0       226.0f0       1 second134 milliseconds
1992    -45.0f0       121.16071f0   350.0f0       226.0f0       1 second58 milliseconds
1993    -55.0f0       120.35714f0   525.0f0       226.0f0       1 second135 milliseconds
1994    -30.0f0       109.41964f0   325.0f0       226.0f0       1 second39 milliseconds
1995    -80.0f0       114.55357f0   325.0f0       226.0f0       1 second149 milliseconds
1996    -20.0f0       108.34821f0   315.0f0       226.0f0       1 second61 milliseconds
1997    -45.0f0       118.61607f0   280.0f0       226.0f0       1 second155 milliseconds
1998    -40.0f0       116.33929f0   365.0f0       226.0f0       1 second146 milliseconds
1999    -90.0f0       122.85714f0   325.0f0       226.0f0       1 second45 milliseconds
2000    -30.0f0       108.92857f0   315.0f0       226.0f0       1 second134 milliseconds
2001    -35.0f0       116.78571f0   350.0f0       226.0f0       1 second34 milliseconds
2002    -125.0f0      127.54464f0   350.0f0       226.0f0       1 second151 milliseconds
2003    -30.0f0       123.30357f0   350.0f0       226.0f0       1 second61 milliseconds
2004    -45.0f0       105.89286f0   300.0f0       226.0f0       1 second165 milliseconds
2005    -40.0f0       137.63393f0   325.0f0       226.0f0       1 second162 milliseconds
2006    -80.0f0       118.25893f0   325.0f0       226.0f0       1 second62 milliseconds
2007    -65.0f0       108.66071f0   465.0f0       226.0f0       1 second135 milliseconds
2008    -55.0f0       119.95536f0   440.0f0       226.0f0       1 second40 milliseconds
2009    -80.0f0       121.69643f0   365.0f0       226.0f0       1 second156 milliseconds
2010    -10.0f0       121.60714f0   375.0f0       226.0f0       1 second59 milliseconds
2011    -55.0f0       102.45536f0   365.0f0       226.0f0       1 second165 milliseconds
2012    -75.0f0       127.1875f0    415.0f0       226.0f0       1 second141 milliseconds
2013    -115.0f0      111.02679f0   265.0f0       226.0f0       1 second54 milliseconds
2014    -80.0f0       108.4375f0    350.0f0       226.0f0       1 second134 milliseconds
2015    -55.0f0       117.90179f0   290.0f0       226.0f0       1 second39 milliseconds
2016    -55.0f0       120.40179f0   275.0f0       226.0f0       1 second159 milliseconds
2017    -45.0f0       119.28571f0   300.0f0       226.0f0       1 second65 milliseconds
2018    -90.0f0       115.49107f0   365.0f0       226.0f0       1 second169 milliseconds
2019    -55.0f0       125.17857f0   350.0f0       226.0f0       1 second138 milliseconds
2020    -30.0f0       131.25f0      330.0f0       226.0f0       1 second46 milliseconds
2021    -55.0f0       116.875f0     325.0f0       226.0f0       1 second142 milliseconds
2022    -65.0f0       127.94643f0   350.0f0       226.0f0       1 second43 milliseconds
2023    -135.0f0      103.88393f0   350.0f0       226.0f0       1 second151 milliseconds
2024    -80.0f0       119.41964f0   350.0f0       226.0f0       1 second63 milliseconds
2025    -70.0f0       103.92857f0   425.0f0       226.0f0       1 second161 milliseconds
2026    -35.0f0       98.70536f0    325.0f0       226.0f0       1 second168 milliseconds
2027    -55.0f0       117.54464f0   400.0f0       226.0f0       1 second45 milliseconds
2028    -55.0f0       115.89286f0   390.0f0       226.0f0       1 second137 milliseconds
2029    -60.0f0       116.65179f0   280.0f0       226.0f0       1 second34 milliseconds
2030    -55.0f0       117.72321f0   290.0f0       226.0f0       1 second150 milliseconds
2031    -75.0f0       113.21429f0   340.0f0       226.0f0       1 second81 milliseconds
2032    -30.0f0       114.59821f0   300.0f0       226.0f0       1 second153 milliseconds
2033    -30.0f0       116.38393f0   365.0f0       226.0f0       1 second159 milliseconds
2034    -45.0f0       130.75893f0   350.0f0       226.0f0       1 second57 milliseconds
2035    -70.0f0       119.33036f0   365.0f0       226.0f0       1 second135 milliseconds
2036    -55.0f0       116.74107f0   315.0f0       226.0f0       1 second38 milliseconds
2037    -75.0f0       115.49107f0   440.0f0       226.0f0       1 second153 milliseconds
2038    -55.0f0       123.16964f0   355.0f0       226.0f0       1 second68 milliseconds
2039    -65.0f0       122.36607f0   420.0f0       226.0f0       1 second157 milliseconds
2040    -65.0f0       116.83036f0   325.0f0       226.0f0       1 second145 milliseconds
2041    -45.0f0       104.91071f0   350.0f0       226.0f0       1 second44 milliseconds
2042    -80.0f0       107.45536f0   375.0f0       226.0f0       1 second130 milliseconds
2043    -75.0f0       112.90179f0   325.0f0       226.0f0       1 second38 milliseconds
2044    -45.0f0       129.10715f0   375.0f0       226.0f0       1 second151 milliseconds
2045    -85.0f0       104.91071f0   300.0f0       226.0f0       1 second66 milliseconds
2046    -155.0f0      107.27679f0   395.0f0       226.0f0       1 second173 milliseconds
2047    -120.0f0      120.13393f0   495.0f0       226.0f0       1 second149 milliseconds
2048    -65.0f0       102.27679f0   325.0f0       226.0f0       1 second44 milliseconds
2049    -55.0f0       119.86607f0   325.0f0       226.0f0       1 second133 milliseconds
2050    -75.0f0       112.72321f0   300.0f0       226.0f0       1 second35 milliseconds
2051    -80.0f0       121.69643f0   390.0f0       226.0f0       1 second151 milliseconds
2052    -35.0f0       111.875f0     365.0f0       226.0f0       1 second60 milliseconds
2053    -65.0f0       120.98214f0   475.0f0       226.0f0       1 second167 milliseconds
2054    -10.0f0       125.9375f0    325.0f0       226.0f0       1 second141 milliseconds
2055    -30.0f0       130.80357f0   305.0f0       226.0f0       1 second45 milliseconds
2056    -20.0f0       131.16072f0   350.0f0       226.0f0       1 second135 milliseconds
2057    -35.0f0       127.54464f0   340.0f0       226.0f0       1 second37 milliseconds
2058    -65.0f0       111.38393f0   375.0f0       226.0f0       1 second167 milliseconds
2059    -80.0f0       116.74107f0   325.0f0       226.0f0       1 second66 milliseconds
2060    -105.0f0      111.74107f0   415.0f0       226.0f0       1 second158 milliseconds
2061    -20.0f0       117.05357f0   300.0f0       226.0f0       1 second139 milliseconds
2062    -80.0f0       117.63393f0   415.0f0       226.0f0       1 second55 milliseconds
2063    -55.0f0       112.1875f0    300.0f0       226.0f0       1 second129 milliseconds
2064    -50.0f0       117.72321f0   390.0f0       226.0f0       1 second42 milliseconds
2065    -90.0f0       117.63393f0   350.0f0       226.0f0       1 second162 milliseconds
2066    -30.0f0       113.39286f0   465.0f0       226.0f0       1 second68 milliseconds
2067    -65.0f0       121.02679f0   400.0f0       226.0f0       1 second157 milliseconds
2068    -120.0f0      126.83036f0   365.0f0       226.0f0       1 second149 milliseconds
2069    -55.0f0       116.60714f0   325.0f0       226.0f0       1 second54 milliseconds
2070    -80.0f0       134.46428f0   465.0f0       226.0f0       1 second128 milliseconds
2071    -65.0f0       129.55357f0   390.0f0       226.0f0       1 second55 milliseconds
2072    -65.0f0       115.17857f0   375.0f0       226.0f0       1 second159 milliseconds
2073    -45.0f0       127.45536f0   425.0f0       226.0f0       1 second63 milliseconds
2074    -20.0f0       132.45535f0   365.0f0       226.0f0       1 second154 milliseconds
2075    -45.0f0       119.28571f0   300.0f0       226.0f0       1 second136 milliseconds
2076    -55.0f0       123.61607f0   350.0f0       226.0f0       1 second54 milliseconds
2077    -85.0f0       118.88393f0   400.0f0       226.0f0       1 second143 milliseconds
2078    -55.0f0       124.28571f0   350.0f0       226.0f0       1 second73 milliseconds
2079    -70.0f0       114.24107f0   350.0f0       226.0f0       1 second148 milliseconds
2080    -125.0f0      115.17857f0   325.0f0       226.0f0       1 second76 milliseconds
2081    -30.0f0       121.69643f0   400.0f0       226.0f0       1 second160 milliseconds
2082    -45.0f0       127.32143f0   365.0f0       226.0f0       1 second139 milliseconds
2083    -80.0f0       118.25893f0   425.0f0       226.0f0       1 second43 milliseconds
2084    -65.0f0       122.8125f0    350.0f0       226.0f0       1 second134 milliseconds
2085    -55.0f0       127.23214f0   400.0f0       226.0f0       1 second47 milliseconds
2086    -65.0f0       116.20536f0   390.0f0       226.0f0       1 second161 milliseconds
2087    -65.0f0       119.28571f0   390.0f0       226.0f0       1 second68 milliseconds
2088    -40.0f0       118.25893f0   350.0f0       226.0f0       1 second164 milliseconds
2089    -65.0f0       118.61607f0   300.0f0       226.0f0       1 second163 milliseconds
2090    -35.0f0       120.13393f0   390.0f0       226.0f0       1 second52 milliseconds
2091    -105.0f0      105.17857f0   315.0f0       226.0f0       1 second132 milliseconds
2092    -105.0f0      111.96429f0   325.0f0       226.0f0       1 second55 milliseconds
2093    -150.0f0      105.9375f0    300.0f0       226.0f0       1 second148 milliseconds
2094    -85.0f0       121.11607f0   365.0f0       226.0f0       1 second59 milliseconds
2095    -75.0f0       120.22321f0   350.0f0       226.0f0       1 second169 milliseconds
2096    -80.0f0       108.4375f0    315.0f0       226.0f0       1 second135 milliseconds
2097    5.0f0         123.08036f0   375.0f0       226.0f0       1 second44 milliseconds
2098    -65.0f0       115.9375f0    350.0f0       226.0f0       1 second133 milliseconds
2099    -55.0f0       106.60714f0   300.0f0       226.0f0       1 second39 milliseconds
2100    -110.0f0      114.55357f0   340.0f0       226.0f0       1 second151 milliseconds
2101    -45.0f0       109.01786f0   300.0f0       226.0f0       1 second69 milliseconds
2102    -160.0f0      112.8125f0    325.0f0       226.0f0       1 second157 milliseconds
2103    -70.0f0       112.58929f0   330.0f0       226.0f0       1 second142 milliseconds
2104    -80.0f0       114.41964f0   350.0f0       226.0f0       1 second45 milliseconds
2105    -80.0f0       121.74107f0   375.0f0       226.0f0       1 second133 milliseconds
2106    -55.0f0       118.48214f0   275.0f0       226.0f0       1 second41 milliseconds
2107    -105.0f0      105.625f0     440.0f0       226.0f0       1 second161 milliseconds
2108    -30.0f0       118.16964f0   325.0f0       226.0f0       1 second83 milliseconds
2109    -75.0f0       120.58036f0   415.0f0       226.0f0       1 second166 milliseconds
2110    -45.0f0       120.49107f0   390.0f0       226.0f0       1 second144 milliseconds
2111    -90.0f0       124.50893f0   450.0f0       226.0f0       1 second44 milliseconds
2112    -140.0f0      119.15179f0   375.0f0       226.0f0       1 second143 milliseconds
2113    -105.0f0      99.64286f0    300.0f0       226.0f0       1 second39 milliseconds
2114    -45.0f0       126.83036f0   375.0f0       226.0f0       1 second165 milliseconds
2115    -80.0f0       114.77679f0   300.0f0       226.0f0       1 second63 milliseconds
2116    -135.0f0      108.75f0      350.0f0       226.0f0       1 second159 milliseconds
2117    -65.0f0       114.73214f0   325.0f0       226.0f0       1 second136 milliseconds
2118    -40.0f0       121.33929f0   340.0f0       226.0f0       1 second53 milliseconds
2119    -20.0f0       113.70536f0   375.0f0       226.0f0       1 second139 milliseconds
2120    -30.0f0       119.24107f0   315.0f0       226.0f0       1 second39 milliseconds
2121    -20.0f0       128.88393f0   350.0f0       226.0f0       1 second159 milliseconds
2122    -90.0f0       117.85714f0   455.0f0       226.0f0       1 second63 milliseconds
2123    -110.0f0      111.42857f0   315.0f0       226.0f0       1 second165 milliseconds
2124    -75.0f0       109.86607f0   325.0f0       226.0f0       1 second138 milliseconds
2125    -65.0f0       105.44643f0   350.0f0       226.0f0       1 second43 milliseconds
2126    -110.0f0      93.08036f0    340.0f0       226.0f0       1 second134 milliseconds
2127    -105.0f0      107.72321f0   325.0f0       226.0f0       1 second57 milliseconds
2128    -80.0f0       107.09821f0   465.0f0       226.0f0       1 second161 milliseconds
2129    -90.0f0       115.22321f0   325.0f0       226.0f0       1 second60 milliseconds
2130    -30.0f0       119.73214f0   300.0f0       226.0f0       1 second157 milliseconds
2131    -105.0f0      109.15179f0   380.0f0       226.0f0       1 second141 milliseconds
2132    -100.0f0      99.01786f0    290.0f0       226.0f0       1 second43 milliseconds
2133    -70.0f0       113.34821f0   275.0f0       226.0f0       1 second139 milliseconds
2134    -20.0f0       115.04464f0   300.0f0       226.0f0       1 second45 milliseconds
2135    -65.0f0       112.00893f0   415.0f0       226.0f0       1 second151 milliseconds
2136    -85.0f0       114.91071f0   315.0f0       226.0f0       1 second60 milliseconds
2137    -90.0f0       116.5625f0    330.0f0       226.0f0       1 second161 milliseconds
2138    -30.0f0       107.58929f0   315.0f0       226.0f0       1 second137 milliseconds
2139    -30.0f0       111.25f0      300.0f0       226.0f0       1 second43 milliseconds
2140    -45.0f0       120.58036f0   275.0f0       226.0f0       1 second134 milliseconds
2141    -115.0f0      120.75893f0   300.0f0       226.0f0       1 second44 milliseconds
2142    -70.0f0       105.08929f0   325.0f0       226.0f0       1 second158 milliseconds
2143    -45.0f0       97.76786f0    325.0f0       226.0f0       1 second71 milliseconds
2144    -150.0f0      108.61607f0   440.0f0       226.0f0       1 second164 milliseconds
2145    -80.0f0       111.02679f0   340.0f0       226.0f0       1 second142 milliseconds
2146    -140.0f0      105.26786f0   340.0f0       226.0f0       1 second44 milliseconds
2147    -45.0f0       102.32143f0   380.0f0       226.0f0       1 second129 milliseconds
2148    -70.0f0       95.35714f0    265.0f0       226.0f0       1 second45 milliseconds
2149    -65.0f0       110.13393f0   290.0f0       226.0f0       1 second155 milliseconds
2150    -70.0f0       107.58929f0   325.0f0       226.0f0       1 second69 milliseconds
2151    -55.0f0       106.51786f0   265.0f0       226.0f0       1 second156 milliseconds
2152    -55.0f0       91.96429f0    300.0f0       226.0f0       1 second142 milliseconds
2153    -65.0f0       105.80357f0   290.0f0       226.0f0       1 second42 milliseconds
2154    -65.0f0       98.125f0      280.0f0       226.0f0       1 second130 milliseconds
2155    -150.0f0      99.19643f0    255.0f0       226.0f0       1 second47 milliseconds
2156    -105.0f0      101.78571f0   305.0f0       226.0f0       1 second153 milliseconds
2157    -60.0f0       117.76786f0   365.0f0       226.0f0       1 second58 milliseconds
2158    -20.0f0       110.40179f0   325.0f0       226.0f0       1 second157 milliseconds
2159    -40.0f0       106.42857f0   305.0f0       226.0f0       1 second141 milliseconds
2160    -75.0f0       98.52679f0    345.0f0       226.0f0       1 second45 milliseconds
2161    -45.0f0       90.35714f0    375.0f0       226.0f0       1 second133 milliseconds
2162    -65.0f0       112.1875f0    300.0f0       226.0f0       1 second38 milliseconds
2163    -55.0f0       102.8125f0    500.0f0       226.0f0       1 second147 milliseconds
2164    -115.0f0      97.45536f0    350.0f0       226.0f0       1 second81 milliseconds
2165    -55.0f0       110.9375f0    290.0f0       226.0f0       1 second158 milliseconds
2166    -90.0f0       113.70536f0   440.0f0       226.0f0       1 second149 milliseconds
2167    -20.0f0       107.23214f0   450.0f0       226.0f0       1 second49 milliseconds
2168    -70.0f0       94.24107f0    325.0f0       226.0f0       1 second135 milliseconds
2169    -90.0f0       119.6875f0    365.0f0       226.0f0       1 second52 milliseconds
2170    -70.0f0       104.41964f0   300.0f0       226.0f0       1 second154 milliseconds
2171    -70.0f0       106.29464f0   425.0f0       226.0f0       1 second62 milliseconds
2172    -40.0f0       96.29464f0    340.0f0       226.0f0       1 second155 milliseconds
2173    -90.0f0       103.57143f0   290.0f0       226.0f0       1 second139 milliseconds
2174    -50.0f0       113.79464f0   250.0f0       226.0f0       1 second54 milliseconds
2175    -55.0f0       109.91071f0   275.0f0       226.0f0       1 second137 milliseconds
2176    -195.0f0      109.6875f0    340.0f0       226.0f0       1 second40 milliseconds
2177    -55.0f0       107.72321f0   315.0f0       226.0f0       1 second153 milliseconds
2178    -45.0f0       93.66071f0    365.0f0       226.0f0       1 second56 milliseconds
2179    -20.0f0       101.875f0     265.0f0       226.0f0       1 second157 milliseconds
2180    -45.0f0       97.09821f0    350.0f0       226.0f0       1 second139 milliseconds
2181    -75.0f0       108.75f0      325.0f0       226.0f0       1 second54 milliseconds
2182    -55.0f0       100.71429f0   375.0f0       226.0f0       1 second131 milliseconds
2183    -65.0f0       113.34821f0   400.0f0       226.0f0       1 second41 milliseconds
2184    -65.0f0       112.36607f0   390.0f0       226.0f0       1 second159 milliseconds
2185    -70.0f0       100.04464f0   300.0f0       226.0f0       1 second62 milliseconds
2186    -55.0f0       105.80357f0   355.0f0       226.0f0       1 second154 milliseconds
2187    -55.0f0       98.88393f0    280.0f0       226.0f0       1 second134 milliseconds
2188    -85.0f0       101.11607f0   300.0f0       226.0f0       1 second57 milliseconds
2189    -125.0f0      109.375f0     325.0f0       226.0f0       1 second143 milliseconds
2190    -55.0f0       110.80357f0   350.0f0       226.0f0       1 second38 milliseconds
2191    -45.0f0       118.61607f0   390.0f0       226.0f0       1 second157 milliseconds
2192    -55.0f0       111.65179f0   430.0f0       226.0f0       1 second61 milliseconds
2193    -65.0f0       109.33036f0   350.0f0       226.0f0       1 second175 milliseconds
2194    -80.0f0       106.47321f0   300.0f0       226.0f0       1 second146 milliseconds
2195    -70.0f0       120.40179f0   325.0f0       226.0f0       1 second62 milliseconds
2196    -80.0f0       117.1875f0    380.0f0       226.0f0       1 second140 milliseconds
2197    -65.0f0       114.55357f0   350.0f0       226.0f0       1 second35 milliseconds
2198    -30.0f0       114.15179f0   375.0f0       226.0f0       1 second149 milliseconds
2199    -55.0f0       120.58036f0   375.0f0       226.0f0       1 second62 milliseconds
2200    -10.0f0       123.75f0      415.0f0       226.0f0       1 second164 milliseconds
2201    -40.0f0       116.11607f0   315.0f0       226.0f0       1 second148 milliseconds
2202    -140.0f0      120.44643f0   350.0f0       226.0f0       1 second64 milliseconds
2203    -80.0f0       112.67857f0   325.0f0       226.0f0       1 second138 milliseconds
2204    -90.0f0       116.51786f0   340.0f0       226.0f0       1 second40 milliseconds
2205    -40.0f0       121.02679f0   325.0f0       226.0f0       1 second161 milliseconds
2206    -35.0f0       119.95536f0   340.0f0       226.0f0       1 second62 milliseconds
2207    -65.0f0       117.58929f0   390.0f0       226.0f0       1 second165 milliseconds
2208    -90.0f0       120.0f0       315.0f0       226.0f0       1 second139 milliseconds
2209    -125.0f0      114.0625f0    340.0f0       226.0f0       1 second46 milliseconds
2210    -45.0f0       110.49107f0   325.0f0       226.0f0       1 second141 milliseconds
2211    -90.0f0       106.60714f0   365.0f0       226.0f0       1 second33 milliseconds
2212    -65.0f0       104.73214f0   340.0f0       226.0f0       1 second154 milliseconds
2213    -145.0f0      120.89286f0   320.0f0       226.0f0       1 second63 milliseconds
2214    -80.0f0       114.41964f0   300.0f0       226.0f0       1 second155 milliseconds
2215    -40.0f0       107.5f0       325.0f0       226.0f0       1 second152 milliseconds
2216    -55.0f0       105.98214f0   275.0f0       226.0f0       1 second60 milliseconds
2217    -115.0f0      114.86607f0   350.0f0       226.0f0       1 second134 milliseconds
2218    -80.0f0       105.04464f0   300.0f0       226.0f0       1 second45 milliseconds
2219    -90.0f0       115.08929f0   315.0f0       226.0f0       1 second147 milliseconds
2220    -150.0f0      102.23214f0   575.0f0       226.0f0       1 second57 milliseconds
2221    -20.0f0       123.39286f0   325.0f0       226.0f0       1 second157 milliseconds
2222    -80.0f0       114.10714f0   375.0f0       226.0f0       1 second138 milliseconds
2223    -160.0f0      114.24107f0   340.0f0       226.0f0       1 second49 milliseconds
2224    -105.0f0      110.71429f0   345.0f0       226.0f0       1 second130 milliseconds
2225    -20.0f0       120.625f0     280.0f0       226.0f0       1 second46 milliseconds
2226    -55.0f0       119.64286f0   440.0f0       226.0f0       1 second151 milliseconds
2227    -45.0f0       115.53571f0   320.0f0       226.0f0       1 second62 milliseconds
2228    -45.0f0       101.60714f0   325.0f0       226.0f0       1 second174 milliseconds
2229    -55.0f0       119.41964f0   375.0f0       226.0f0       1 second145 milliseconds
2230    -30.0f0       106.25f0      425.0f0       226.0f0       1 second52 milliseconds
2231    -125.0f0      102.09821f0   315.0f0       226.0f0       1 second133 milliseconds
2232    -135.0f0      112.72321f0   615.0f0       226.0f0       1 second35 milliseconds
2233    -45.0f0       108.57143f0   350.0f0       226.0f0       1 second150 milliseconds
2234    -55.0f0       112.45536f0   340.0f0       226.0f0       1 second61 milliseconds
2235    -115.0f0      113.4375f0    355.0f0       226.0f0       1 second154 milliseconds
2236    -45.0f0       124.28571f0   425.0f0       226.0f0       1 second141 milliseconds
2237    -90.0f0       91.16071f0    275.0f0       226.0f0       1 second42 milliseconds
2238    -55.0f0       106.74107f0   350.0f0       226.0f0       1 second143 milliseconds
2239    -90.0f0       132.00893f0   365.0f0       226.0f0       1 second45 milliseconds
2240    -50.0f0       122.76786f0   325.0f0       226.0f0       1 second154 milliseconds
2241    -80.0f0       102.36607f0   350.0f0       226.0f0       1 second60 milliseconds
2242    -90.0f0       116.65179f0   325.0f0       226.0f0       1 second155 milliseconds
2243    -105.0f0      119.28571f0   330.0f0       226.0f0       1 second149 milliseconds
2244    -65.0f0       109.41964f0   315.0f0       226.0f0       1 second62 milliseconds
2245    -90.0f0       110.84821f0   325.0f0       226.0f0       1 second137 milliseconds
2246    -70.0f0       114.55357f0   340.0f0       226.0f0       1 second37 milliseconds
2247    -30.0f0       105.22321f0   275.0f0       226.0f0       1 second149 milliseconds
2248    -55.0f0       113.88393f0   300.0f0       226.0f0       1 second60 milliseconds
2249    -55.0f0       118.03571f0   400.0f0       226.0f0       1 second156 milliseconds
2250    -10.0f0       121.96429f0   305.0f0       226.0f0       1 second135 milliseconds
2251    -90.0f0       116.875f0     350.0f0       226.0f0       1 second59 milliseconds
2252    -115.0f0      112.1875f0    475.0f0       226.0f0       1 second130 milliseconds
2253    -30.0f0       126.33929f0   400.0f0       226.0f0       1 second44 milliseconds
2254    -80.0f0       118.66071f0   375.0f0       226.0f0       1 second151 milliseconds
2255    -50.0f0       107.67857f0   325.0f0       226.0f0       1 second71 milliseconds
2256    -115.0f0      114.19643f0   275.0f0       226.0f0       1 second152 milliseconds
2257    -55.0f0       123.97321f0   375.0f0       226.0f0       1 second142 milliseconds
2258    -40.0f0       102.63393f0   300.0f0       226.0f0       1 second70 milliseconds
2259    -45.0f0       116.60714f0   365.0f0       226.0f0       1 second134 milliseconds
2260    -80.0f0       108.83929f0   390.0f0       226.0f0       1 second40 milliseconds
2261    -80.0f0       114.59821f0   375.0f0       226.0f0       1 second151 milliseconds
2262    -50.0f0       105.98214f0   290.0f0       226.0f0       1 second71 milliseconds
2263    -15.0f0       127.1875f0    370.0f0       226.0f0       1 second156 milliseconds
2264    -30.0f0       112.5f0       390.0f0       226.0f0       1 second148 milliseconds
2265    -45.0f0       104.28571f0   275.0f0       233.0f0       1 second43 milliseconds
2266    -55.0f0       119.33036f0   355.0f0       233.0f0       1 second138 milliseconds
2267    -30.0f0       123.88393f0   315.0f0       233.0f0       1 second40 milliseconds
2268    -125.0f0      106.83036f0   400.0f0       233.0f0       1 second151 milliseconds
2269    -90.0f0       118.88393f0   330.0f0       233.0f0       1 second58 milliseconds
2270    -90.0f0       128.66072f0   375.0f0       233.0f0       1 second162 milliseconds
2271    -45.0f0       126.16071f0   325.0f0       233.0f0       1 second141 milliseconds
2272    -55.0f0       126.78571f0   400.0f0       233.0f0       1 second46 milliseconds
2273    -90.0f0       119.64286f0   380.0f0       233.0f0       1 second134 milliseconds
2274    -105.0f0      110.44643f0   440.0f0       233.0f0       1 second45 milliseconds
2275    -80.0f0       110.53571f0   425.0f0       233.0f0       1 second160 milliseconds
2276    -55.0f0       123.92857f0   350.0f0       233.0f0       1 second60 milliseconds
2277    -80.0f0       104.28571f0   365.0f0       233.0f0       1 second156 milliseconds
2278    -35.0f0       128.30357f0   365.0f0       233.0f0       1 second146 milliseconds
2279    -30.0f0       118.79464f0   340.0f0       233.0f0       1 second42 milliseconds
2280    -40.0f0       115.71429f0   315.0f0       233.0f0       1 second140 milliseconds
2281    -80.0f0       125.9375f0    440.0f0       233.0f0       1 second55 milliseconds
2282    -100.0f0      107.41071f0   350.0f0       233.0f0       1 second171 milliseconds
2283    -55.0f0       107.90179f0   290.0f0       233.0f0       1 second59 milliseconds
2284    -65.0f0       104.73214f0   325.0f0       233.0f0       1 second159 milliseconds
2285    -80.0f0       117.09821f0   375.0f0       233.0f0       1 second141 milliseconds
2286    -10.0f0       115.625f0     365.0f0       233.0f0       1 second47 milliseconds
2287    -85.0f0       117.36607f0   375.0f0       233.0f0       1 second133 milliseconds
2288    -55.0f0       116.33929f0   350.0f0       233.0f0       1 second35 milliseconds
2289    -75.0f0       99.95536f0    425.0f0       233.0f0       1 second148 milliseconds
2290    -90.0f0       105.44643f0   315.0f0       233.0f0       1 second65 milliseconds
2291    -90.0f0       129.91072f0   375.0f0       233.0f0       1 second155 milliseconds
2292    -75.0f0       116.11607f0   375.0f0       233.0f0       1 second153 milliseconds
2293    -55.0f0       117.94643f0   350.0f0       233.0f0       1 second48 milliseconds
2294    -105.0f0      120.625f0     440.0f0       233.0f0       1 second135 milliseconds
2295    -45.0f0       134.41965f0   350.0f0       233.0f0       1 second46 milliseconds
2296    -20.0f0       145.35715f0   325.0f0       233.0f0       1 second146 milliseconds
2297    -175.0f0      129.0625f0    565.0f0       233.0f0       1 second58 milliseconds
2298    -160.0f0      115.08929f0   390.0f0       233.0f0       1 second156 milliseconds
2299    -75.0f0       133.125f0     330.0f0       233.0f0       1 second139 milliseconds
2300    -45.0f0       131.07143f0   350.0f0       233.0f0       1 second55 milliseconds
2301    -90.0f0       115.75893f0   300.0f0       233.0f0       1 second134 milliseconds
2302    -125.0f0      113.75f0      290.0f0       233.0f0       1 second41 milliseconds
2303    -35.0f0       116.74107f0   590.0f0       233.0f0       1 second158 milliseconds
2304    -115.0f0      121.38393f0   375.0f0       233.0f0       1 second70 milliseconds
2305    -55.0f0       115.3125f0    290.0f0       233.0f0       1 second154 milliseconds
2306    -30.0f0       121.74107f0   350.0f0       233.0f0       1 second147 milliseconds
2307    -75.0f0       122.99107f0   375.0f0       233.0f0       1 second45 milliseconds
2308    -65.0f0       111.875f0     375.0f0       233.0f0       1 second136 milliseconds
2309    -70.0f0       120.13393f0   325.0f0       233.0f0       1 second36 milliseconds
2310    -35.0f0       119.86607f0   375.0f0       233.0f0       1 second151 milliseconds
2311    -55.0f0       124.59821f0   355.0f0       233.0f0       1 second69 milliseconds
2312    -80.0f0       126.96429f0   375.0f0       233.0f0       1 second156 milliseconds
2313    5.0f0         135.9375f0    355.0f0       233.0f0       1 second138 milliseconds
2314    -100.0f0      115.80357f0   325.0f0       233.0f0       1 second49 milliseconds
2315    -75.0f0       115.66964f0   300.0f0       233.0f0       1 second130 milliseconds
2316    -55.0f0       121.20536f0   300.0f0       233.0f0       1 second46 milliseconds
2317    -45.0f0       115.40179f0   375.0f0       233.0f0       1 second149 milliseconds
2318    -80.0f0       119.64286f0   390.0f0       233.0f0       1 second61 milliseconds
2319    -55.0f0       116.29464f0   425.0f0       233.0f0       1 second159 milliseconds
2320    -115.0f0      118.30357f0   325.0f0       233.0f0       1 second141 milliseconds
2321    -40.0f0       119.33036f0   365.0f0       233.0f0       1 second47 milliseconds
2322    -80.0f0       112.90179f0   425.0f0       233.0f0       1 second135 milliseconds
2323    -55.0f0       114.24107f0   325.0f0       233.0f0       1 second42 milliseconds
2324    -115.0f0      116.42857f0   300.0f0       233.0f0       1 second183 milliseconds
2325    -80.0f0       118.25893f0   315.0f0       233.0f0       1 second66 milliseconds
