number_generations: 2500
number_validation_runs: 100
number_rounds: 20
maximum_env_seed: 100000
environment
	type: CollectPoints
	maze_columns: 5
	maze_rows: 5
	maze_cell_size: 80
	agent_radius: 12
	point_radius: 8
	agent_movement_range: 10.0
	use_sensors: true
	reward_per_collected_positive_point: 500.0
	reward_per_collected_negative_point: -700.0
	number_time_steps: 1000
brain
	type: CTRNN
	delta_t: 0.05
	number_neurons: 50
	differential_equation: original
	clipping_range_min: -1.0
	clipping_range_max: 1.0
	set_principle_diagonal_elements_of_W_negative: true
	alpha: 0.0
optimizer
	type: CMA-ES-Deap
	population_size: 112
	sigma: 1.0

Genome Size: 112
Free Parameters: 3100
Inputs: 10
Outputs: 2

------------------------------------------------------------------------------------------
gen     min           mean          max           best          elapsed time (s)
1189    -80.0f0       107.14286f0   355.0f0       221.0f0       1 second885 milliseconds
1190    -90.0f0       115.53571f0   440.0f0       221.0f0       1 second920 milliseconds
1191    -65.0f0       95.35714f0    365.0f0       221.0f0       1 second920 milliseconds
1192    -80.0f0       113.39286f0   450.0f0       221.0f0       1 second890 milliseconds
1193    -125.0f0      114.77679f0   350.0f0       221.0f0       1 second880 milliseconds
1194    -125.0f0      109.77679f0   405.0f0       221.0f0       1 second880 milliseconds
1195    -55.0f0       111.78571f0   375.0f0       221.0f0       1 second876 milliseconds
1196    -140.0f0      105.44643f0   400.0f0       221.0f0       1 second892 milliseconds
1197    -90.0f0       112.32143f0   315.0f0       221.0f0       1 second880 milliseconds
1198    -75.0f0       117.36607f0   315.0f0       221.0f0       1 second886 milliseconds
1199    -30.0f0       123.34821f0   380.0f0       221.0f0       1 second871 milliseconds
1200    -65.0f0       123.21429f0   390.0f0       221.0f0       1 second887 milliseconds
1201    -45.0f0       110.40179f0   315.0f0       221.0f0       1 second890 milliseconds
1202    -45.0f0       140.3125f0    425.0f0       221.0f0       1 second890 milliseconds
1203    -105.0f0      104.86607f0   375.0f0       221.0f0       1 second892 milliseconds
1204    -90.0f0       123.34821f0   375.0f0       221.0f0       1 second891 milliseconds
1205    -90.0f0       116.25f0      415.0f0       221.0f0       1 second880 milliseconds
1206    -115.0f0      104.95536f0   305.0f0       221.0f0       1 second888 milliseconds
1207    -110.0f0      120.08929f0   475.0f0       221.0f0       1 second882 milliseconds
1208    -70.0f0       118.39286f0   390.0f0       221.0f0       1 second883 milliseconds
1209    -125.0f0      113.79464f0   350.0f0       221.0f0       1 second876 milliseconds
1210    -80.0f0       118.30357f0   375.0f0       221.0f0       1 second884 milliseconds
1211    -90.0f0       115.98214f0   365.0f0       221.0f0       1 second880 milliseconds
1212    -100.0f0      123.39286f0   350.0f0       221.0f0       1 second881 milliseconds
1213    -5.0f0        125.26786f0   550.0f0       221.0f0       1 second886 milliseconds
1214    -115.0f0      112.99107f0   415.0f0       221.0f0       1 second879 milliseconds
1215    -115.0f0      121.42857f0   550.0f0       221.0f0       1 second876 milliseconds
1216    -65.0f0       111.33929f0   305.0f0       221.0f0       1 second881 milliseconds
1217    -40.0f0       111.16071f0   315.0f0       221.0f0       1 second879 milliseconds
1218    -55.0f0       122.14286f0   415.0f0       221.0f0       1 second883 milliseconds
1219    -110.0f0      130.26785f0   390.0f0       221.0f0       1 second869 milliseconds
1220    -30.0f0       126.78571f0   375.0f0       221.0f0       1 second891 milliseconds
1221    -45.0f0       123.25893f0   330.0f0       221.0f0       1 second881 milliseconds
1222    -115.0f0      118.79464f0   400.0f0       221.0f0       1 second888 milliseconds
1223    -105.0f0      122.94643f0   350.0f0       221.0f0       1 second879 milliseconds
1224    -15.0f0       132.09822f0   375.0f0       221.0f0       1 second874 milliseconds
1225    -100.0f0      126.60714f0   440.0f0       221.0f0       1 second877 milliseconds
1226    -185.0f0      116.69643f0   350.0f0       221.0f0       1 second879 milliseconds
1227    -30.0f0       115.98214f0   375.0f0       221.0f0       1 second887 milliseconds
1228    -70.0f0       116.20536f0   355.0f0       221.0f0       1 second886 milliseconds
1229    -55.0f0       113.25893f0   315.0f0       221.0f0       1 second880 milliseconds
1230    -55.0f0       120.22321f0   305.0f0       221.0f0       1 second883 milliseconds
1231    -30.0f0       112.45536f0   325.0f0       221.0f0       1 second880 milliseconds
1232    -55.0f0       107.58929f0   275.0f0       221.0f0       1 second888 milliseconds
1233    -90.0f0       106.07143f0   425.0f0       221.0f0       1 second876 milliseconds
1234    -105.0f0      120.3125f0    375.0f0       221.0f0       1 second871 milliseconds
1235    -55.0f0       126.33929f0   400.0f0       221.0f0       1 second879 milliseconds
1236    -20.0f0       110.53571f0   375.0f0       221.0f0       1 second889 milliseconds
1237    -80.0f0       112.09821f0   300.0f0       221.0f0       1 second880 milliseconds
1238    -35.0f0       120.53571f0   365.0f0       221.0f0       1 second880 milliseconds
1239    -70.0f0       112.41071f0   275.0f0       221.0f0       1 second877 milliseconds
1240    -30.0f0       111.38393f0   400.0f0       221.0f0       1 second893 milliseconds
1241    -70.0f0       93.52679f0    375.0f0       221.0f0       1 second875 milliseconds
1242    -65.0f0       120.08929f0   350.0f0       221.0f0       1 second875 milliseconds
1243    -70.0f0       102.05357f0   380.0f0       221.0f0       1 second898 milliseconds
1244    -80.0f0       106.29464f0   365.0f0       221.0f0       1 second881 milliseconds
1245    -55.0f0       130.26785f0   365.0f0       221.0f0       1 second869 milliseconds
1246    -45.0f0       106.5625f0    305.0f0       221.0f0       1 second885 milliseconds
1247    -85.0f0       116.875f0     375.0f0       221.0f0       1 second878 milliseconds
1248    -100.0f0      100.58036f0   305.0f0       221.0f0       1 second888 milliseconds
1249    -80.0f0       116.60714f0   440.0f0       221.0f0       1 second865 milliseconds
1250    -65.0f0       108.4375f0    290.0f0       221.0f0       1 second891 milliseconds
1251    -90.0f0       112.41071f0   350.0f0       221.0f0       1 second891 milliseconds
1252    -65.0f0       108.75f0      300.0f0       221.0f0       1 second880 milliseconds
1253    -65.0f0       104.6875f0    340.0f0       221.0f0       1 second891 milliseconds
1254    -20.0f0       125.66964f0   350.0f0       221.0f0       1 second891 milliseconds
1255    -80.0f0       104.82143f0   290.0f0       221.0f0       1 second895 milliseconds
1256    -65.0f0       122.05357f0   425.0f0       221.0f0       1 second879 milliseconds
1257    -75.0f0       123.75f0      350.0f0       221.0f0       1 second869 milliseconds
1258    -115.0f0      94.41964f0    315.0f0       221.0f0       1 second881 milliseconds
1259    -35.0f0       102.1875f0    300.0f0       221.0f0       1 second886 milliseconds
1260    -140.0f0      104.91071f0   340.0f0       221.0f0       1 second877 milliseconds
1261    -55.0f0       109.73214f0   490.0f0       221.0f0       1 second898 milliseconds
1262    -90.0f0       105.17857f0   345.0f0       221.0f0       1 second897 milliseconds
1263    -110.0f0      116.02679f0   315.0f0       221.0f0       1 second879 milliseconds
1264    -90.0f0       126.47321f0   325.0f0       221.0f0       1 second889 milliseconds
1265    -105.0f0      112.09821f0   300.0f0       221.0f0       1 second871 milliseconds
1266    -30.0f0       114.10714f0   315.0f0       221.0f0       1 second883 milliseconds
1267    -120.0f0      111.74107f0   350.0f0       221.0f0       1 second879 milliseconds
1268    -110.0f0      115.80357f0   340.0f0       221.0f0       1 second893 milliseconds
1269    -105.0f0      105.66964f0   300.0f0       221.0f0       1 second892 milliseconds
1270    -125.0f0      109.01786f0   330.0f0       221.0f0       1 second882 milliseconds
1271    -80.0f0       113.57143f0   390.0f0       221.0f0       1 second890 milliseconds
1272    -65.0f0       100.71429f0   305.0f0       221.0f0       1 second869 milliseconds
1273    -50.0f0       108.66071f0   315.0f0       221.0f0       1 second870 milliseconds
1274    -65.0f0       118.03571f0   350.0f0       221.0f0       1 second890 milliseconds
1275    -55.0f0       119.55357f0   315.0f0       221.0f0       1 second885 milliseconds
1276    -65.0f0       108.83929f0   350.0f0       221.0f0       1 second878 milliseconds
1277    -80.0f0       110.0f0       305.0f0       221.0f0       1 second886 milliseconds
1278    -90.0f0       99.10714f0    400.0f0       221.0f0       1 second885 milliseconds
1279    -45.0f0       103.25893f0   325.0f0       221.0f0       1 second880 milliseconds
1280    -65.0f0       108.25893f0   325.0f0       221.0f0       1 second876 milliseconds
1281    -90.0f0       106.74107f0   300.0f0       221.0f0       1 second876 milliseconds
1282    -65.0f0       116.875f0     475.0f0       221.0f0       1 second880 milliseconds
1283    -115.0f0      118.08036f0   440.0f0       221.0f0       1 second877 milliseconds
1284    -80.0f0       116.875f0     340.0f0       221.0f0       1 second882 milliseconds
1285    -40.0f0       110.89286f0   305.0f0       221.0f0       1 second886 milliseconds
1286    -65.0f0       92.54464f0    290.0f0       221.0f0       1 second899 milliseconds
1287    -55.0f0       107.72321f0   525.0f0       221.0f0       1 second884 milliseconds
1288    -100.0f0      122.72321f0   340.0f0       221.0f0       1 second876 milliseconds
1289    -55.0f0       128.30357f0   340.0f0       221.0f0       1 second876 milliseconds
1290    -40.0f0       139.59822f0   380.0f0       221.0f0       1 second879 milliseconds
1291    -65.0f0       136.25f0      395.0f0       221.0f0       1 second883 milliseconds
1292    -75.0f0       130.13393f0   465.0f0       221.0f0       1 second870 milliseconds
1293    -30.0f0       106.47321f0   400.0f0       221.0f0       1 second876 milliseconds
1294    -110.0f0      97.45536f0    365.0f0       221.0f0       1 second883 milliseconds
1295    -45.0f0       102.76786f0   275.0f0       221.0f0       1 second885 milliseconds
1296    -55.0f0       109.10714f0   350.0f0       221.0f0       1 second873 milliseconds
1297    -100.0f0      111.16071f0   340.0f0       221.0f0       1 second880 milliseconds
1298    -40.0f0       116.91964f0   325.0f0       221.0f0       1 second878 milliseconds
1299    -115.0f0      124.82143f0   415.0f0       221.0f0       1 second866 milliseconds
1300    -30.0f0       118.16964f0   375.0f0       221.0f0       1 second890 milliseconds
1301    -65.0f0       108.70536f0   350.0f0       221.0f0       1 second884 milliseconds
1302    -70.0f0       126.78571f0   400.0f0       221.0f0       1 second897 milliseconds
1303    -90.0f0       110.26786f0   365.0f0       221.0f0       1 second887 milliseconds
1304    -80.0f0       113.34821f0   290.0f0       221.0f0       1 second878 milliseconds
1305    -65.0f0       115.49107f0   340.0f0       221.0f0       1 second876 milliseconds
1306    -105.0f0      108.70536f0   400.0f0       221.0f0       1 second880 milliseconds
1307    -55.0f0       115.0f0       350.0f0       221.0f0       1 second880 milliseconds
1308    -150.0f0      107.05357f0   370.0f0       221.0f0       1 second892 milliseconds
1309    -40.0f0       111.65179f0   350.0f0       221.0f0       1 second883 milliseconds
1310    -55.0f0       111.11607f0   290.0f0       221.0f0       1 second878 milliseconds
1311    -55.0f0       104.375f0     280.0f0       221.0f0       1 second878 milliseconds
1312    -90.0f0       98.57143f0    355.0f0       221.0f0       1 second883 milliseconds
1313    -70.0f0       114.46429f0   390.0f0       221.0f0       1 second879 milliseconds
1314    -110.0f0      102.27679f0   440.0f0       221.0f0       1 second867 milliseconds
1315    -70.0f0       109.6875f0    300.0f0       221.0f0       1 second867 milliseconds
1316    -20.0f0       123.75f0      525.0f0       221.0f0       1 second893 milliseconds
1317    -70.0f0       118.52679f0   350.0f0       221.0f0       1 second889 milliseconds
1318    -65.0f0       116.91964f0   350.0f0       221.0f0       1 second868 milliseconds
1319    -65.0f0       123.21429f0   330.0f0       221.0f0       1 second880 milliseconds
1320    -125.0f0      102.99107f0   350.0f0       221.0f0       1 second877 milliseconds
1321    -75.0f0       116.875f0     390.0f0       221.0f0       1 second877 milliseconds
1322    -10.0f0       124.6875f0    350.0f0       221.0f0       1 second875 milliseconds
1323    -55.0f0       120.71429f0   380.0f0       221.0f0       1 second888 milliseconds
1324    -55.0f0       116.25f0      390.0f0       221.0f0       1 second889 milliseconds
1325    -45.0f0       126.51786f0   340.0f0       221.0f0       1 second893 milliseconds
1326    -100.0f0      121.33929f0   425.0f0       221.0f0       1 second875 milliseconds
1327    -35.0f0       109.59821f0   350.0f0       221.0f0       1 second884 milliseconds
1328    -135.0f0      118.4375f0    315.0f0       221.0f0       1 second897 milliseconds
1329    -90.0f0       110.35714f0   340.0f0       221.0f0       1 second875 milliseconds
1330    -65.0f0       130.9375f0    400.0f0       221.0f0       1 second874 milliseconds
1331    -80.0f0       112.23214f0   325.0f0       221.0f0       1 second880 milliseconds
1332    -55.0f0       109.77679f0   280.0f0       221.0f0       1 second887 milliseconds
1333    -45.0f0       117.94643f0   390.0f0       221.0f0       1 second897 milliseconds
1334    -20.0f0       139.19643f0   425.0f0       221.0f0       1 second868 milliseconds
1335    -65.0f0       111.91964f0   400.0f0       221.0f0       1 second889 milliseconds
1336    -105.0f0      120.49107f0   340.0f0       221.0f0       1 second879 milliseconds
1337    -90.0f0       112.09821f0   350.0f0       221.0f0       1 second892 milliseconds
1338    -115.0f0      113.16964f0   315.0f0       221.0f0       1 second879 milliseconds
1339    -80.0f0       109.77679f0   325.0f0       221.0f0       1 second878 milliseconds
1340    -125.0f0      119.41964f0   350.0f0       221.0f0       1 second883 milliseconds
1341    -90.0f0       107.72321f0   350.0f0       221.0f0       1 second877 milliseconds
1342    -75.0f0       114.10714f0   375.0f0       221.0f0       1 second872 milliseconds
1343    -100.0f0      115.53571f0   375.0f0       221.0f0       1 second896 milliseconds
1344    -80.0f0       114.95536f0   415.0f0       221.0f0       1 second882 milliseconds
1345    -55.0f0       111.875f0     315.0f0       221.0f0       1 second886 milliseconds
1346    -55.0f0       117.76786f0   375.0f0       221.0f0       1 second881 milliseconds
1347    -140.0f0      117.36607f0   340.0f0       221.0f0       1 second884 milliseconds
1348    -50.0f0       115.13393f0   375.0f0       221.0f0       1 second888 milliseconds
1349    -35.0f0       112.1875f0    325.0f0       221.0f0       1 second878 milliseconds
1350    -90.0f0       128.30357f0   415.0f0       221.0f0       1 second895 milliseconds
1351    -30.0f0       118.79464f0   325.0f0       221.0f0       1 second892 milliseconds
1352    -80.0f0       110.80357f0   380.0f0       221.0f0       1 second880 milliseconds
1353    -80.0f0       115.58036f0   475.0f0       221.0f0       1 second867 milliseconds
1354    -140.0f0      113.97321f0   355.0f0       221.0f0       1 second885 milliseconds
1355    -100.0f0      120.89286f0   355.0f0       221.0f0       1 second891 milliseconds
1356    -55.0f0       127.72321f0   365.0f0       221.0f0       1 second881 milliseconds
1357    -50.0f0       123.66071f0   375.0f0       221.0f0       1 second882 milliseconds
1358    -35.0f0       132.45535f0   390.0f0       221.0f0       1 second881 milliseconds
1359    -55.0f0       124.15179f0   375.0f0       221.0f0       1 second895 milliseconds
1360    -55.0f0       123.79464f0   340.0f0       221.0f0       1 second874 milliseconds
1361    -25.0f0       121.02679f0   375.0f0       221.0f0       1 second871 milliseconds
1362    -65.0f0       117.8125f0    315.0f0       221.0f0       1 second893 milliseconds
1363    -20.0f0       124.375f0     340.0f0       221.0f0       1 second894 milliseconds
1364    -85.0f0       122.8125f0    340.0f0       221.0f0       1 second911 milliseconds
1365    -85.0f0       121.42857f0   300.0f0       221.0f0       1 second911 milliseconds
1366    -65.0f0       124.55357f0   390.0f0       221.0f0       1 second921 milliseconds
1367    -65.0f0       126.29464f0   480.0f0       221.0f0       1 second899 milliseconds
1368    -5.0f0        126.25f0      325.0f0       221.0f0       1 second892 milliseconds
1369    -125.0f0      122.76786f0   350.0f0       221.0f0       1 second902 milliseconds
1370    -90.0f0       113.75f0      365.0f0       221.0f0       1 second916 milliseconds
1371    -105.0f0      134.01785f0   450.0f0       221.0f0       1 second915 milliseconds
1372    -40.0f0       112.72321f0   350.0f0       221.0f0       1 second871 milliseconds
1373    -55.0f0       117.05357f0   400.0f0       221.0f0       1 second887 milliseconds
1374    -35.0f0       119.28571f0   300.0f0       221.0f0       1 second875 milliseconds
1375    -90.0f0       117.94643f0   340.0f0       221.0f0       1 second881 milliseconds
1376    -40.0f0       115.35714f0   415.0f0       221.0f0       1 second875 milliseconds
1377    -30.0f0       110.04464f0   340.0f0       221.0f0       1 second874 milliseconds
1378    -30.0f0       125.35714f0   330.0f0       221.0f0       1 second880 milliseconds
1379    -45.0f0       100.35714f0   300.0f0       221.0f0       1 second872 milliseconds
1380    -85.0f0       107.32143f0   365.0f0       221.0f0       1 second868 milliseconds
1381    -90.0f0       113.48214f0   325.0f0       221.0f0       1 second883 milliseconds
1382    -125.0f0      108.34821f0   355.0f0       221.0f0       1 second883 milliseconds
1383    -75.0f0       115.49107f0   300.0f0       221.0f0       1 second871 milliseconds
1384    -155.0f0      117.63393f0   305.0f0       221.0f0       1 second885 milliseconds
1385    -70.0f0       114.73214f0   375.0f0       221.0f0       1 second879 milliseconds
1386    -125.0f0      106.11607f0   330.0f0       221.0f0       1 second884 milliseconds
1387    -100.0f0      117.58929f0   290.0f0       221.0f0       1 second882 milliseconds
1388    -40.0f0       126.02679f0   365.0f0       221.0f0       1 second885 milliseconds
1389    -115.0f0      122.63393f0   450.0f0       221.0f0       1 second914 milliseconds
1390    -65.0f0       110.9375f0    300.0f0       221.0f0       1 second896 milliseconds
1391    -90.0f0       103.39286f0   380.0f0       221.0f0       1 second874 milliseconds
1392    -70.0f0       123.34821f0   355.0f0       221.0f0       1 second883 milliseconds
1393    -80.0f0       119.55357f0   515.0f0       221.0f0       1 second883 milliseconds
1394    -50.0f0       116.5625f0    390.0f0       221.0f0       1 second865 milliseconds
1395    -140.0f0      122.67857f0   390.0f0       221.0f0       1 second868 milliseconds
1396    -80.0f0       126.60714f0   350.0f0       221.0f0       1 second884 milliseconds
1397    -100.0f0      124.24107f0   330.0f0       221.0f0       1 second885 milliseconds
1398    -100.0f0      126.91964f0   380.0f0       221.0f0       1 second867 milliseconds
1399    -40.0f0       104.91071f0   330.0f0       221.0f0       1 second871 milliseconds
1400    -115.0f0      124.64286f0   350.0f0       221.0f0       1 second879 milliseconds
1401    -65.0f0       122.8125f0    330.0f0       221.0f0       1 second875 milliseconds
1402    -100.0f0      117.09821f0   350.0f0       221.0f0       1 second880 milliseconds
1403    -45.0f0       135.625f0     375.0f0       221.0f0       1 second889 milliseconds
1404    -65.0f0       135.04465f0   375.0f0       221.0f0       1 second888 milliseconds
1405    -60.0f0       117.90179f0   405.0f0       221.0f0       1 second882 milliseconds
1406    -105.0f0      106.29464f0   375.0f0       221.0f0       1 second885 milliseconds
1407    -80.0f0       120.53571f0   400.0f0       221.0f0       1 second878 milliseconds
1408    -55.0f0       131.11607f0   375.0f0       221.0f0       1 second903 milliseconds
1409    -65.0f0       108.08036f0   505.0f0       221.0f0       1 second874 milliseconds
1410    -65.0f0       121.25f0      315.0f0       221.0f0       1 second872 milliseconds
1411    -35.0f0       130.26785f0   395.0f0       221.0f0       1 second893 milliseconds
1412    -80.0f0       115.08929f0   350.0f0       221.0f0       1 second881 milliseconds
1413    -80.0f0       107.76786f0   365.0f0       221.0f0       1 second884 milliseconds
1414    -150.0f0      126.78571f0   390.0f0       221.0f0       1 second881 milliseconds
1415    -55.0f0       131.60715f0   380.0f0       221.0f0       1 second877 milliseconds
1416    -75.0f0       120.08929f0   365.0f0       221.0f0       1 second890 milliseconds
1417    -80.0f0       124.375f0     525.0f0       221.0f0       1 second865 milliseconds
1418    -50.0f0       109.46429f0   430.0f0       221.0f0       1 second887 milliseconds
1419    -30.0f0       112.00893f0   305.0f0       221.0f0       1 second882 milliseconds
1420    -65.0f0       122.54464f0   390.0f0       221.0f0       1 second882 milliseconds
1421    -100.0f0      120.66964f0   330.0f0       221.0f0       1 second877 milliseconds
1422    -45.0f0       133.61607f0   365.0f0       221.0f0       1 second882 milliseconds
1423    -65.0f0       122.05357f0   365.0f0       221.0f0       1 second901 milliseconds
1424    -60.0f0       104.375f0     290.0f0       221.0f0       1 second880 milliseconds
1425    -80.0f0       112.1875f0    375.0f0       221.0f0       1 second872 milliseconds
1426    -80.0f0       106.02679f0   300.0f0       221.0f0       1 second882 milliseconds
1427    -90.0f0       112.99107f0   350.0f0       221.0f0       1 second887 milliseconds
1428    -90.0f0       116.47321f0   300.0f0       221.0f0       1 second879 milliseconds
1429    -30.0f0       129.82143f0   325.0f0       221.0f0       1 second890 milliseconds
1430    -65.0f0       111.29464f0   300.0f0       221.0f0       1 second888 milliseconds
1431    -30.0f0       132.1875f0    350.0f0       221.0f0       1 second878 milliseconds
1432    -45.0f0       112.05357f0   300.0f0       221.0f0       1 second872 milliseconds
1433    -50.0f0       130.75893f0   540.0f0       221.0f0       1 second872 milliseconds
1434    -65.0f0       122.14286f0   400.0f0       221.0f0       1 second879 milliseconds
1435    -65.0f0       122.8125f0    355.0f0       221.0f0       1 second885 milliseconds
1436    -65.0f0       124.91071f0   400.0f0       221.0f0       1 second874 milliseconds
1437    -50.0f0       117.41071f0   390.0f0       221.0f0       1 second881 milliseconds
1438    -80.0f0       114.375f0     415.0f0       221.0f0       1 second886 milliseconds
1439    -70.0f0       112.94643f0   350.0f0       221.0f0       1 second875 milliseconds
1440    -50.0f0       106.69643f0   275.0f0       221.0f0       1 second875 milliseconds
1441    -205.0f0      122.58929f0   350.0f0       221.0f0       1 second876 milliseconds
1442    -65.0f0       119.55357f0   325.0f0       221.0f0       1 second884 milliseconds
1443    -55.0f0       125.13393f0   540.0f0       221.0f0       1 second887 milliseconds
1444    -135.0f0      118.52679f0   365.0f0       221.0f0       1 second873 milliseconds
1445    -100.0f0      115.17857f0   565.0f0       221.0f0       1 second892 milliseconds
1446    -80.0f0       114.375f0     350.0f0       221.0f0       1 second890 milliseconds
1447    -55.0f0       120.84821f0   340.0f0       221.0f0       1 second867 milliseconds
1448    -70.0f0       117.54464f0   340.0f0       221.0f0       1 second880 milliseconds
1449    -45.0f0       132.00893f0   365.0f0       221.0f0       1 second875 milliseconds
1450    -40.0f0       123.92857f0   330.0f0       221.0f0       1 second898 milliseconds
1451    -65.0f0       112.32143f0   315.0f0       221.0f0       1 second870 milliseconds
1452    -45.0f0       122.23214f0   425.0f0       221.0f0       1 second889 milliseconds
1453    -40.0f0       120.58036f0   400.0f0       221.0f0       1 second885 milliseconds
1454    -65.0f0       129.15178f0   380.0f0       221.0f0       1 second875 milliseconds
1455    -100.0f0      122.5f0       375.0f0       221.0f0       1 second879 milliseconds
1456    -45.0f0       115.71429f0   405.0f0       221.0f0       1 second881 milliseconds
1457    -75.0f0       110.98214f0   325.0f0       221.0f0       1 second879 milliseconds
1458    -55.0f0       115.625f0     375.0f0       221.0f0       1 second877 milliseconds
1459    -90.0f0       109.15179f0   465.0f0       221.0f0       1 second883 milliseconds
1460    -45.0f0       128.70535f0   450.0f0       221.0f0       1 second883 milliseconds
1461    -90.0f0       102.36607f0   270.0f0       221.0f0       1 second876 milliseconds
1462    -20.0f0       131.33928f0   425.0f0       221.0f0       1 second881 milliseconds
1463    -150.0f0      122.41071f0   405.0f0       221.0f0       1 second874 milliseconds
1464    -55.0f0       132.00893f0   390.0f0       221.0f0       1 second877 milliseconds
1465    -100.0f0      111.42857f0   340.0f0       221.0f0       1 second880 milliseconds
1466    -45.0f0       108.57143f0   340.0f0       221.0f0       1 second886 milliseconds
1467    -45.0f0       114.46429f0   300.0f0       221.0f0       1 second880 milliseconds
1468    -55.0f0       115.9375f0    350.0f0       221.0f0       1 second889 milliseconds
1469    -70.0f0       116.65179f0   340.0f0       221.0f0       1 second880 milliseconds
1470    -70.0f0       123.83929f0   315.0f0       221.0f0       1 second878 milliseconds
1471    -45.0f0       128.52678f0   425.0f0       221.0f0       1 second882 milliseconds
1472    -80.0f0       116.74107f0   375.0f0       221.0f0       1 second880 milliseconds
1473    -40.0f0       124.24107f0   450.0f0       221.0f0       1 second878 milliseconds
1474    -50.0f0       111.16071f0   400.0f0       221.0f0       1 second872 milliseconds
1475    -30.0f0       123.61607f0   305.0f0       221.0f0       1 second887 milliseconds
1476    -55.0f0       120.84821f0   300.0f0       221.0f0       1 second878 milliseconds
1477    -70.0f0       116.60714f0   540.0f0       221.0f0       1 second878 milliseconds
1478    -70.0f0       118.92857f0   455.0f0       221.0f0       1 second875 milliseconds
1479    -55.0f0       120.49107f0   380.0f0       221.0f0       1 second890 milliseconds
1480    -20.0f0       132.58928f0   400.0f0       221.0f0       1 second878 milliseconds
1481    -80.0f0       122.90179f0   350.0f0       221.0f0       1 second867 milliseconds
1482    -110.0f0      132.27678f0   325.0f0       221.0f0       1 second886 milliseconds
1483    -90.0f0       117.99107f0   415.0f0       221.0f0       1 second888 milliseconds
1484    -60.0f0       122.90179f0   375.0f0       221.0f0       1 second880 milliseconds
1485    -50.0f0       125.89286f0   435.0f0       221.0f0       1 second881 milliseconds
1486    -175.0f0      118.34821f0   400.0f0       221.0f0       1 second872 milliseconds
1487    -65.0f0       126.74107f0   400.0f0       221.0f0       1 second879 milliseconds
1488    -80.0f0       127.27679f0   400.0f0       221.0f0       1 second874 milliseconds
1489    -90.0f0       122.58929f0   350.0f0       221.0f0       1 second867 milliseconds
1490    -35.0f0       146.20535f0   340.0f0       221.0f0       1 second879 milliseconds
1491    -55.0f0       136.42857f0   355.0f0       221.0f0       1 second883 milliseconds
1492    -40.0f0       132.32143f0   340.0f0       221.0f0       1 second871 milliseconds
1493    -65.0f0       130.44643f0   450.0f0       221.0f0       1 second880 milliseconds
1494    -35.0f0       130.04465f0   390.0f0       221.0f0       1 second878 milliseconds
1495    -45.0f0       134.01785f0   325.0f0       221.0f0       1 second879 milliseconds
1496    -55.0f0       127.72321f0   350.0f0       221.0f0       1 second873 milliseconds
1497    -40.0f0       125.26786f0   280.0f0       221.0f0       1 second873 milliseconds
1498    -45.0f0       127.63393f0   465.0f0       221.0f0       1 second904 milliseconds
1499    -80.0f0       124.10714f0   315.0f0       221.0f0       1 second873 milliseconds
1500    -50.0f0       137.72322f0   400.0f0       221.0f0       1 second872 milliseconds
1501    -45.0f0       130.71428f0   425.0f0       221.0f0       1 second883 milliseconds
1502    -70.0f0       134.86607f0   440.0f0       221.0f0       1 second879 milliseconds
1503    -120.0f0      128.83928f0   365.0f0       221.0f0       1 second889 milliseconds
1504    -100.0f0      130.08928f0   375.0f0       221.0f0       1 second870 milliseconds
1505    -45.0f0       117.36607f0   305.0f0       221.0f0       1 second877 milliseconds
1506    -30.0f0       127.09821f0   315.0f0       221.0f0       1 second883 milliseconds
1507    -100.0f0      132.05357f0   370.0f0       221.0f0       1 second863 milliseconds
1508    -55.0f0       133.03572f0   425.0f0       221.0f0       1 second877 milliseconds
1509    -125.0f0      122.1875f0    415.0f0       221.0f0       1 second884 milliseconds
1510    -90.0f0       112.41071f0   325.0f0       221.0f0       1 second874 milliseconds
1511    -90.0f0       129.15178f0   380.0f0       221.0f0       1 second866 milliseconds
1512    -55.0f0       127.09821f0   450.0f0       221.0f0       1 second875 milliseconds
1513    -195.0f0      125.58036f0   350.0f0       221.0f0       1 second882 milliseconds
1514    -40.0f0       125.0f0       390.0f0       221.0f0       1 second877 milliseconds
1515    -30.0f0       132.09822f0   400.0f0       221.0f0       1 second868 milliseconds
1516    -100.0f0      121.69643f0   400.0f0       221.0f0       1 second883 milliseconds
1517    -30.0f0       126.83036f0   350.0f0       221.0f0       1 second886 milliseconds
1518    -40.0f0       116.11607f0   345.0f0       221.0f0       1 second876 milliseconds
1519    -85.0f0       117.00893f0   330.0f0       221.0f0       1 second873 milliseconds
1520    -115.0f0      120.98214f0   375.0f0       221.0f0       1 second878 milliseconds
1521    -55.0f0       121.91964f0   390.0f0       221.0f0       1 second895 milliseconds
1522    -60.0f0       114.24107f0   390.0f0       221.0f0       1 second868 milliseconds
1523    -45.0f0       132.00893f0   350.0f0       221.0f0       1 second870 milliseconds
1524    -65.0f0       112.8125f0    345.0f0       221.0f0       1 second899 milliseconds
1525    -55.0f0       125.13393f0   350.0f0       221.0f0       1 second888 milliseconds
1526    -135.0f0      120.04464f0   390.0f0       221.0f0       1 second882 milliseconds
1527    -30.0f0       127.27679f0   365.0f0       221.0f0       1 second873 milliseconds
1528    -20.0f0       133.34822f0   380.0f0       221.0f0       1 second886 milliseconds
