number_generations: 2500
number_validation_runs: 100
number_rounds: 20
maximum_env_seed: 100000
environment
	type: CollectPoints
	maze_columns: 5
	maze_rows: 5
	maze_cell_size: 80
	agent_radius: 12
	point_radius: 8
	agent_movement_range: 10.0
	use_sensors: true
	reward_per_collected_positive_point: 500.0
	reward_per_collected_negative_point: -700.0
	number_time_steps: 1000
brain
	type: CTRNN
	delta_t: 0.05
	number_neurons: 50
	differential_equation: original
	clipping_range_min: -1.0
	clipping_range_max: 1.0
	set_principle_diagonal_elements_of_W_negative: true
	alpha: 0.0
optimizer
	type: CMA-ES-Deap
	population_size: 112
	sigma: 1.0

Genome Size: 112
Free Parameters: 3100
Inputs: 10
Outputs: 2

------------------------------------------------------------------------------------------
gen     min           mean          max           best          elapsed time (s)
1259    -80.0f0       101.96429f0   350.0f0       194.0f0       1 second899 milliseconds
1260    -80.0f0       99.86607f0    350.0f0       194.0f0       1 second913 milliseconds
1261    -80.0f0       97.14286f0    325.0f0       194.0f0       1 second894 milliseconds
1262    -90.0f0       83.88393f0    300.0f0       194.0f0       1 second889 milliseconds
1263    -55.0f0       106.83036f0   300.0f0       194.0f0       1 second898 milliseconds
1264    -65.0f0       85.35714f0    375.0f0       194.0f0       1 second931 milliseconds
1265    -140.0f0      94.95536f0    315.0f0       194.0f0       1 second900 milliseconds
1266    -65.0f0       91.02679f0    275.0f0       196.0f0       1 second896 milliseconds
1267    -40.0f0       103.52679f0   300.0f0       196.0f0       1 second913 milliseconds
1268    -70.0f0       93.34821f0    340.0f0       196.0f0       1 second896 milliseconds
1269    -135.0f0      77.45536f0    290.0f0       196.0f0       1 second897 milliseconds
1270    -90.0f0       92.27679f0    275.0f0       196.0f0       1 second896 milliseconds
1271    -50.0f0       98.83929f0    400.0f0       196.0f0       1 second909 milliseconds
1272    -55.0f0       91.42857f0    315.0f0       196.0f0       1 second908 milliseconds
1273    -90.0f0       81.07143f0    250.0f0       196.0f0       1 second895 milliseconds
1274    -80.0f0       91.69643f0    325.0f0       196.0f0       1 second891 milliseconds
1275    -65.0f0       93.39286f0    400.0f0       196.0f0       1 second898 milliseconds
1276    -90.0f0       89.41964f0    315.0f0       196.0f0       1 second899 milliseconds
1277    -55.0f0       81.91964f0    390.0f0       196.0f0       1 second889 milliseconds
1278    -55.0f0       103.08036f0   340.0f0       196.0f0       1 second885 milliseconds
1279    -105.0f0      85.13393f0    265.0f0       196.0f0       1 second900 milliseconds
1280    -65.0f0       84.59821f0    250.0f0       196.0f0       1 second904 milliseconds
1281    -70.0f0       84.95536f0    250.0f0       196.0f0       1 second898 milliseconds
1282    -80.0f0       89.375f0      250.0f0       196.0f0       1 second903 milliseconds
1283    -70.0f0       88.03571f0    250.0f0       196.0f0       1 second915 milliseconds
1284    -80.0f0       93.39286f0    250.0f0       196.0f0       1 second894 milliseconds
1285    -55.0f0       94.86607f0    325.0f0       196.0f0       1 second893 milliseconds
1286    -70.0f0       96.69643f0    300.0f0       196.0f0       1 second897 milliseconds
1287    -115.0f0      84.91071f0    290.0f0       196.0f0       1 second898 milliseconds
1288    -90.0f0       87.90179f0    315.0f0       196.0f0       1 second906 milliseconds
1289    -80.0f0       96.07143f0    300.0f0       196.0f0       1 second894 milliseconds
1290    -55.0f0       88.83929f0    300.0f0       196.0f0       1 second899 milliseconds
1291    -70.0f0       84.77679f0    275.0f0       196.0f0       1 second902 milliseconds
1292    -55.0f0       91.83036f0    300.0f0       196.0f0       1 second898 milliseconds
1293    -145.0f0      99.01786f0    265.0f0       196.0f0       1 second892 milliseconds
1294    -65.0f0       85.89286f0    315.0f0       196.0f0       1 second885 milliseconds
1295    -55.0f0       93.66071f0    290.0f0       196.0f0       1 second890 milliseconds
1296    -80.0f0       96.65179f0    275.0f0       196.0f0       1 second908 milliseconds
1297    -125.0f0      81.875f0      275.0f0       196.0f0       1 second898 milliseconds
1298    -20.0f0       93.48214f0    440.0f0       196.0f0       1 second919 milliseconds
1299    -90.0f0       89.86607f0    365.0f0       196.0f0       1 second906 milliseconds
1300    -115.0f0      90.9375f0     290.0f0       196.0f0       1 second895 milliseconds
1301    -75.0f0       98.66071f0    315.0f0       196.0f0       1 second914 milliseconds
1302    -45.0f0       94.41964f0    340.0f0       196.0f0       1 second888 milliseconds
1303    -70.0f0       94.19643f0    315.0f0       196.0f0       1 second904 milliseconds
1304    -110.0f0      85.625f0      300.0f0       196.0f0       1 second889 milliseconds
1305    -70.0f0       86.11607f0    315.0f0       196.0f0       1 second903 milliseconds
1306    -80.0f0       92.72321f0    290.0f0       196.0f0       1 second891 milliseconds
1307    -80.0f0       92.5f0        305.0f0       196.0f0       1 second898 milliseconds
1308    -80.0f0       90.49107f0    300.0f0       196.0f0       1 second913 milliseconds
1309    -90.0f0       88.16964f0    255.0f0       196.0f0       1 second883 milliseconds
1310    -90.0f0       88.16964f0    340.0f0       196.0f0       1 second884 milliseconds
1311    -70.0f0       85.49107f0    230.0f0       196.0f0       1 second894 milliseconds
1312    -140.0f0      92.32143f0    300.0f0       196.0f0       1 second916 milliseconds
1313    -30.0f0       97.54464f0    315.0f0       196.0f0       1 second895 milliseconds
1314    -160.0f0      100.0f0       350.0f0       196.0f0       1 second913 milliseconds
1315    -90.0f0       94.10714f0    300.0f0       196.0f0       1 second906 milliseconds
1316    -105.0f0      90.44643f0    300.0f0       196.0f0       1 second889 milliseconds
1317    -85.0f0       89.375f0      275.0f0       196.0f0       1 second898 milliseconds
1318    -65.0f0       103.39286f0   325.0f0       196.0f0       1 second913 milliseconds
1319    -105.0f0      97.90179f0    430.0f0       196.0f0       1 second912 milliseconds
1320    -90.0f0       78.30357f0    290.0f0       196.0f0       1 second895 milliseconds
1321    -90.0f0       85.98214f0    300.0f0       196.0f0       1 second898 milliseconds
1322    -80.0f0       96.51786f0    275.0f0       196.0f0       1 second896 milliseconds
1323    -105.0f0      82.32143f0    330.0f0       196.0f0       1 second903 milliseconds
1324    -90.0f0       91.38393f0    350.0f0       196.0f0       1 second892 milliseconds
1325    -105.0f0      78.79464f0    250.0f0       196.0f0       1 second886 milliseconds
1326    -65.0f0       92.54464f0    315.0f0       196.0f0       1 second896 milliseconds
1327    -80.0f0       79.82143f0    290.0f0       196.0f0       1 second923 milliseconds
1328    -35.0f0       95.44643f0    300.0f0       196.0f0       1 second904 milliseconds
1329    -90.0f0       92.63393f0    325.0f0       196.0f0       1 second891 milliseconds
1330    -120.0f0      96.51786f0    315.0f0       196.0f0       1 second924 milliseconds
1331    -90.0f0       92.00893f0    350.0f0       196.0f0       1 second918 milliseconds
1332    -80.0f0       99.86607f0    340.0f0       196.0f0       1 second918 milliseconds
1333    -70.0f0       84.15179f0    250.0f0       196.0f0       1 second886 milliseconds
1334    -80.0f0       94.64286f0    315.0f0       196.0f0       1 second892 milliseconds
1335    -90.0f0       108.30357f0   425.0f0       196.0f0       1 second913 milliseconds
1336    -105.0f0      107.58929f0   365.0f0       196.0f0       1 second888 milliseconds
1337    -105.0f0      86.96429f0    415.0f0       196.0f0       1 second894 milliseconds
1338    -70.0f0       91.875f0      290.0f0       196.0f0       1 second900 milliseconds
1339    -80.0f0       95.75893f0    340.0f0       196.0f0       1 second896 milliseconds
1340    -80.0f0       92.85714f0    375.0f0       196.0f0       1 second881 milliseconds
1341    -105.0f0      98.52679f0    340.0f0       196.0f0       1 second893 milliseconds
1342    -50.0f0       88.83929f0    375.0f0       196.0f0       1 second900 milliseconds
1343    -70.0f0       92.05357f0    300.0f0       196.0f0       1 second901 milliseconds
1344    -35.0f0       100.49107f0   275.0f0       196.0f0       1 second896 milliseconds
1345    -105.0f0      94.15179f0    275.0f0       196.0f0       1 second897 milliseconds
1346    -100.0f0      102.63393f0   375.0f0       196.0f0       1 second909 milliseconds
1347    -135.0f0      92.00893f0    365.0f0       196.0f0       1 second895 milliseconds
1348    -90.0f0       97.09821f0    355.0f0       196.0f0       1 second900 milliseconds
1349    -125.0f0      83.03571f0    300.0f0       196.0f0       1 second905 milliseconds
1350    -80.0f0       97.85714f0    375.0f0       196.0f0       1 second910 milliseconds
1351    -90.0f0       90.625f0      340.0f0       196.0f0       1 second893 milliseconds
1352    -115.0f0      103.61607f0   290.0f0       196.0f0       1 second885 milliseconds
1353    -100.0f0      99.50893f0    375.0f0       196.0f0       1 second894 milliseconds
1354    -65.0f0       100.58036f0   375.0f0       196.0f0       1 second906 milliseconds
1355    -45.0f0       108.39286f0   350.0f0       196.0f0       1 second895 milliseconds
1356    -55.0f0       116.25f0      365.0f0       196.0f0       1 second889 milliseconds
1357    -55.0f0       107.41071f0   280.0f0       196.0f0       1 second895 milliseconds
1358    -45.0f0       105.3125f0    300.0f0       196.0f0       1 second906 milliseconds
1359    -75.0f0       97.58929f0    375.0f0       196.0f0       1 second893 milliseconds
1360    -70.0f0       97.1875f0     325.0f0       196.0f0       1 second893 milliseconds
1361    -40.0f0       109.95536f0   300.0f0       196.0f0       1 second904 milliseconds
1362    -100.0f0      97.85714f0    290.0f0       196.0f0       1 second907 milliseconds
1363    -80.0f0       97.54464f0    340.0f0       196.0f0       1 second879 milliseconds
1364    -80.0f0       96.11607f0    300.0f0       196.0f0       1 second894 milliseconds
1365    -100.0f0      83.34821f0    325.0f0       196.0f0       1 second911 milliseconds
1366    -90.0f0       94.24107f0    300.0f0       196.0f0       1 second905 milliseconds
1367    -30.0f0       103.79464f0   340.0f0       196.0f0       1 second886 milliseconds
1368    -90.0f0       94.86607f0    265.0f0       196.0f0       1 second894 milliseconds
1369    -55.0f0       111.51786f0   415.0f0       196.0f0       1 second893 milliseconds
1370    -105.0f0      94.77679f0    265.0f0       196.0f0       1 second893 milliseconds
1371    -105.0f0      94.19643f0    325.0f0       196.0f0       1 second891 milliseconds
1372    -105.0f0      100.17857f0   375.0f0       196.0f0       1 second903 milliseconds
1373    -105.0f0      96.51786f0    300.0f0       196.0f0       1 second899 milliseconds
1374    -80.0f0       100.17857f0   345.0f0       196.0f0       1 second890 milliseconds
1375    -150.0f0      95.08929f0    325.0f0       196.0f0       1 second903 milliseconds
1376    -45.0f0       101.875f0     340.0f0       196.0f0       1 second894 milliseconds
1377    -100.0f0      102.94643f0   275.0f0       196.0f0       1 second900 milliseconds
1378    -115.0f0      94.375f0      250.0f0       196.0f0       1 second910 milliseconds
1379    -55.0f0       108.75f0      325.0f0       196.0f0       1 second889 milliseconds
1380    -55.0f0       110.13393f0   365.0f0       196.0f0       1 second897 milliseconds
1381    -55.0f0       98.08036f0    265.0f0       196.0f0       1 second908 milliseconds
1382    -90.0f0       91.11607f0    315.0f0       196.0f0       1 second904 milliseconds
1383    -85.0f0       105.40179f0   325.0f0       196.0f0       1 second881 milliseconds
1384    -100.0f0      114.19643f0   305.0f0       196.0f0       1 second902 milliseconds
1385    -90.0f0       108.30357f0   300.0f0       196.0f0       1 second897 milliseconds
1386    -55.0f0       106.65179f0   475.0f0       196.0f0       1 second900 milliseconds
1387    -115.0f0      100.44643f0   390.0f0       196.0f0       1 second912 milliseconds
1388    -90.0f0       101.69643f0   465.0f0       196.0f0       1 second893 milliseconds
1389    -45.0f0       105.13393f0   325.0f0       196.0f0       1 second898 milliseconds
1390    -135.0f0      98.88393f0    370.0f0       196.0f0       1 second897 milliseconds
1391    -40.0f0       103.21429f0   405.0f0       196.0f0       1 second902 milliseconds
1392    -100.0f0      105.53571f0   325.0f0       196.0f0       1 second905 milliseconds
1393    -145.0f0      90.40179f0    355.0f0       196.0f0       1 second890 milliseconds
1394    -105.0f0      107.99107f0   325.0f0       196.0f0       1 second890 milliseconds
1395    -35.0f0       104.55357f0   325.0f0       196.0f0       1 second885 milliseconds
1396    -135.0f0      103.125f0     300.0f0       196.0f0       1 second893 milliseconds
1397    -70.0f0       96.42857f0    340.0f0       196.0f0       1 second903 milliseconds
1398    -100.0f0      111.02679f0   300.0f0       196.0f0       1 second903 milliseconds
1399    -30.0f0       107.1875f0    305.0f0       196.0f0       1 second898 milliseconds
1400    -45.0f0       116.07143f0   350.0f0       196.0f0       1 second939 milliseconds
1401    -100.0f0      112.14286f0   305.0f0       196.0f0       1 second898 milliseconds
1402    -90.0f0       114.33036f0   330.0f0       196.0f0       1 second894 milliseconds
1403    -55.0f0       120.13393f0   320.0f0       196.0f0       1 second893 milliseconds
1404    -115.0f0      104.19643f0   390.0f0       196.0f0       1 second897 milliseconds
1405    -175.0f0      110.75893f0   440.0f0       196.0f0       1 second892 milliseconds
1406    -80.0f0       98.39286f0    300.0f0       196.0f0       1 second894 milliseconds
1407    -90.0f0       97.1875f0     355.0f0       202.0f0       1 second914 milliseconds
1408    -45.0f0       112.85714f0   350.0f0       202.0f0       1 second905 milliseconds
1409    -100.0f0      100.22321f0   330.0f0       202.0f0       1 second899 milliseconds
1410    -75.0f0       106.83036f0   450.0f0       202.0f0       1 second892 milliseconds
1411    -45.0f0       110.22321f0   330.0f0       202.0f0       1 second892 milliseconds
1412    -80.0f0       106.47321f0   300.0f0       202.0f0       1 second905 milliseconds
1413    -90.0f0       96.11607f0    290.0f0       202.0f0       1 second898 milliseconds
1414    -125.0f0      109.0625f0    325.0f0       202.0f0       1 second895 milliseconds
1415    -170.0f0      106.65179f0   340.0f0       202.0f0       1 second894 milliseconds
1416    -65.0f0       102.67857f0   255.0f0       202.0f0       1 second899 milliseconds
1417    -105.0f0      105.17857f0   355.0f0       202.0f0       1 second893 milliseconds
1418    -125.0f0      96.38393f0    305.0f0       202.0f0       1 second887 milliseconds
1419    -80.0f0       100.84821f0   300.0f0       202.0f0       1 second886 milliseconds
1420    -140.0f0      112.23214f0   330.0f0       202.0f0       1 second891 milliseconds
1421    -65.0f0       115.22321f0   455.0f0       202.0f0       1 second885 milliseconds
1422    -85.0f0       109.55357f0   325.0f0       202.0f0       1 second903 milliseconds
1423    -55.0f0       104.24107f0   250.0f0       202.0f0       1 second908 milliseconds
1424    -65.0f0       100.44643f0   315.0f0       202.0f0       1 second893 milliseconds
1425    -80.0f0       99.55357f0    250.0f0       202.0f0       1 second895 milliseconds
1426    -135.0f0      101.78571f0   365.0f0       202.0f0       1 second903 milliseconds
1427    -60.0f0       105.89286f0   355.0f0       202.0f0       1 second893 milliseconds
1428    -65.0f0       91.74107f0    250.0f0       202.0f0       1 second893 milliseconds
1429    -35.0f0       94.0625f0     325.0f0       202.0f0       1 second892 milliseconds
1430    -115.0f0      101.69643f0   340.0f0       202.0f0       1 second909 milliseconds
1431    -65.0f0       90.22321f0    355.0f0       202.0f0       1 second918 milliseconds
1432    -100.0f0      107.76786f0   365.0f0       202.0f0       1 second897 milliseconds
1433    -70.0f0       103.125f0     425.0f0       202.0f0       1 second894 milliseconds
1434    -80.0f0       102.99107f0   350.0f0       202.0f0       1 second900 milliseconds
1435    -70.0f0       108.16964f0   300.0f0       202.0f0       1 second897 milliseconds
1436    -45.0f0       90.625f0      325.0f0       202.0f0       1 second882 milliseconds
1437    -45.0f0       108.70536f0   300.0f0       202.0f0       1 second893 milliseconds
1438    -80.0f0       109.55357f0   300.0f0       202.0f0       1 second906 milliseconds
1439    -70.0f0       106.16071f0   340.0f0       202.0f0       1 second898 milliseconds
1440    -50.0f0       105.53571f0   400.0f0       202.0f0       1 second902 milliseconds
1441    -90.0f0       108.70536f0   275.0f0       202.0f0       1 second897 milliseconds
1442    -115.0f0      95.66964f0    340.0f0       202.0f0       1 second896 milliseconds
1443    -105.0f0      100.08929f0   295.0f0       202.0f0       1 second892 milliseconds
1444    -65.0f0       92.76786f0    325.0f0       202.0f0       1 second893 milliseconds
1445    -80.0f0       103.66071f0   325.0f0       202.0f0       1 second889 milliseconds
1446    -80.0f0       100.58036f0   275.0f0       202.0f0       1 second921 milliseconds
1447    -70.0f0       99.86607f0    300.0f0       202.0f0       1 second899 milliseconds
1448    -140.0f0      106.60714f0   315.0f0       202.0f0       1 second896 milliseconds
1449    -80.0f0       103.52679f0   390.0f0       202.0f0       1 second903 milliseconds
1450    -105.0f0      105.44643f0   300.0f0       202.0f0       1 second913 milliseconds
1451    -55.0f0       110.9375f0    350.0f0       202.0f0       1 second892 milliseconds
1452    -90.0f0       100.49107f0   330.0f0       202.0f0       1 second887 milliseconds
1453    -90.0f0       98.79464f0    340.0f0       202.0f0       1 second893 milliseconds
1454    -90.0f0       99.95536f0    325.0f0       202.0f0       1 second902 milliseconds
1455    -135.0f0      98.61607f0    275.0f0       202.0f0       1 second878 milliseconds
1456    -55.0f0       105.17857f0   375.0f0       202.0f0       1 second896 milliseconds
1457    -75.0f0       88.03571f0    270.0f0       202.0f0       1 second907 milliseconds
1458    -70.0f0       108.16964f0   325.0f0       202.0f0       1 second895 milliseconds
1459    -80.0f0       95.66964f0    315.0f0       202.0f0       1 second892 milliseconds
1460    -80.0f0       108.83929f0   325.0f0       202.0f0       1 second895 milliseconds
1461    -30.0f0       100.89286f0   340.0f0       202.0f0       1 second909 milliseconds
1462    -80.0f0       91.65179f0    280.0f0       202.0f0       1 second906 milliseconds
1463    -80.0f0       87.72321f0    250.0f0       202.0f0       1 second894 milliseconds
1464    -100.0f0      105.53571f0   300.0f0       202.0f0       1 second915 milliseconds
1465    -55.0f0       103.70536f0   315.0f0       202.0f0       1 second898 milliseconds
1466    -20.0f0       99.73214f0    375.0f0       202.0f0       1 second898 milliseconds
1467    -55.0f0       89.64286f0    315.0f0       202.0f0       1 second885 milliseconds
1468    -45.0f0       112.45536f0   290.0f0       202.0f0       1 second895 milliseconds
1469    -90.0f0       107.14286f0   265.0f0       202.0f0       1 second917 milliseconds
1470    -115.0f0      90.3125f0     315.0f0       202.0f0       1 second911 milliseconds
1471    -45.0f0       109.73214f0   315.0f0       202.0f0       1 second898 milliseconds
1472    -30.0f0       107.00893f0   300.0f0       202.0f0       1 second906 milliseconds
1473    -75.0f0       118.34821f0   275.0f0       202.0f0       1 second906 milliseconds
1474    -45.0f0       101.69643f0   300.0f0       202.0f0       1 second884 milliseconds
1475    -170.0f0      94.50893f0    270.0f0       202.0f0       1 second894 milliseconds
1476    -45.0f0       100.625f0     325.0f0       202.0f0       1 second904 milliseconds
1477    -90.0f0       115.04464f0   305.0f0       202.0f0       1 second902 milliseconds
1478    -65.0f0       97.67857f0    350.0f0       202.0f0       1 second888 milliseconds
1479    -80.0f0       107.14286f0   275.0f0       202.0f0       1 second899 milliseconds
1480    -90.0f0       98.125f0      390.0f0       202.0f0       1 second906 milliseconds
1481    -115.0f0      91.96429f0    380.0f0       202.0f0       1 second896 milliseconds
1482    -45.0f0       98.125f0      305.0f0       202.0f0       1 second898 milliseconds
1483    -65.0f0       98.39286f0    400.0f0       202.0f0       1 second895 milliseconds
1484    -55.0f0       102.72321f0   365.0f0       202.0f0       1 second893 milliseconds
1485    -80.0f0       89.15179f0    275.0f0       202.0f0       1 second903 milliseconds
1486    -65.0f0       95.84821f0    315.0f0       202.0f0       1 second896 milliseconds
1487    -45.0f0       98.34821f0    325.0f0       202.0f0       1 second903 milliseconds
1488    -55.0f0       102.72321f0   325.0f0       202.0f0       1 second902 milliseconds
1489    -90.0f0       101.07143f0   315.0f0       202.0f0       1 second896 milliseconds
1490    -65.0f0       104.10714f0   350.0f0       202.0f0       1 second899 milliseconds
1491    -60.0f0       102.76786f0   300.0f0       202.0f0       1 second892 milliseconds
1492    -65.0f0       97.27679f0    315.0f0       202.0f0       1 second896 milliseconds
1493    -115.0f0      99.77679f0    300.0f0       202.0f0       1 second898 milliseconds
1494    -100.0f0      103.4375f0    280.0f0       202.0f0       1 second886 milliseconds
1495    -115.0f0      103.88393f0   325.0f0       202.0f0       1 second907 milliseconds
1496    -115.0f0      87.99107f0    315.0f0       202.0f0       1 second894 milliseconds
1497    -55.0f0       102.54464f0   365.0f0       202.0f0       1 second893 milliseconds
1498    -80.0f0       110.04464f0   440.0f0       202.0f0       1 second900 milliseconds
1499    -45.0f0       116.11607f0   475.0f0       202.0f0       1 second905 milliseconds
1500    -125.0f0      106.51786f0   300.0f0       202.0f0       1 second892 milliseconds
1501    -55.0f0       102.99107f0   325.0f0       202.0f0       1 second890 milliseconds
1502    -110.0f0      107.90179f0   315.0f0       202.0f0       1 second898 milliseconds
1503    -70.0f0       102.54464f0   280.0f0       202.0f0       1 second901 milliseconds
1504    -65.0f0       96.20536f0    315.0f0       202.0f0       1 second907 milliseconds
1505    -65.0f0       108.83929f0   330.0f0       202.0f0       1 second899 milliseconds
1506    -105.0f0      97.8125f0     300.0f0       202.0f0       1 second896 milliseconds
1507    -70.0f0       102.1875f0    300.0f0       202.0f0       1 second907 milliseconds
1508    -40.0f0       104.19643f0   415.0f0       202.0f0       1 second883 milliseconds
1509    -100.0f0      96.25f0       365.0f0       202.0f0       1 second899 milliseconds
1510    -110.0f0      103.16964f0   375.0f0       202.0f0       1 second897 milliseconds
1511    -115.0f0      92.67857f0    370.0f0       202.0f0       1 second902 milliseconds
1512    -55.0f0       108.48214f0   350.0f0       202.0f0       1 second892 milliseconds
1513    -55.0f0       104.6875f0    315.0f0       202.0f0       1 second891 milliseconds
1514    -80.0f0       106.69643f0   390.0f0       202.0f0       1 second888 milliseconds
1515    -55.0f0       99.33036f0    275.0f0       202.0f0       1 second893 milliseconds
1516    -160.0f0      94.46429f0    300.0f0       202.0f0       1 second895 milliseconds
1517    -55.0f0       106.07143f0   315.0f0       202.0f0       1 second909 milliseconds
1518    -70.0f0       105.3125f0    350.0f0       202.0f0       1 second898 milliseconds
1519    -55.0f0       111.16071f0   315.0f0       202.0f0       1 second895 milliseconds
1520    -80.0f0       101.33929f0   330.0f0       202.0f0       1 second891 milliseconds
1521    -75.0f0       100.49107f0   290.0f0       202.0f0       1 second894 milliseconds
1522    -105.0f0      112.09821f0   335.0f0       202.0f0       1 second894 milliseconds
1523    -80.0f0       102.14286f0   300.0f0       202.0f0       1 second896 milliseconds
1524    -80.0f0       120.80357f0   275.0f0       202.0f0       1 second896 milliseconds
1525    -80.0f0       107.5f0       265.0f0       202.0f0       1 second894 milliseconds
1526    -100.0f0      108.92857f0   315.0f0       202.0f0       1 second896 milliseconds
1527    -80.0f0       102.94643f0   500.0f0       202.0f0       1 second902 milliseconds
1528    -45.0f0       108.21429f0   300.0f0       202.0f0       1 second893 milliseconds
1529    -80.0f0       108.25893f0   300.0f0       202.0f0       1 second894 milliseconds
1530    -90.0f0       107.00893f0   390.0f0       202.0f0       1 second898 milliseconds
1531    -55.0f0       105.98214f0   380.0f0       202.0f0       1 second879 milliseconds
1532    -35.0f0       106.07143f0   300.0f0       202.0f0       1 second884 milliseconds
1533    -115.0f0      106.65179f0   300.0f0       202.0f0       1 second903 milliseconds
1534    -105.0f0      105.22321f0   300.0f0       204.0f0       1 second903 milliseconds
1535    -45.0f0       108.03571f0   375.0f0       204.0f0       1 second888 milliseconds
1536    -105.0f0      100.58036f0   290.0f0       204.0f0       1 second906 milliseconds
1537    -30.0f0       117.63393f0   415.0f0       204.0f0       1 second895 milliseconds
1538    -100.0f0      121.83036f0   415.0f0       204.0f0       1 second890 milliseconds
1539    -45.0f0       114.0625f0    275.0f0       204.0f0       1 second884 milliseconds
1540    -65.0f0       97.67857f0    350.0f0       204.0f0       1 second910 milliseconds
1541    -45.0f0       105.35714f0   380.0f0       204.0f0       1 second894 milliseconds
1542    -55.0f0       105.44643f0   350.0f0       204.0f0       1 second894 milliseconds
1543    -80.0f0       114.64286f0   365.0f0       204.0f0       1 second885 milliseconds
1544    -70.0f0       100.44643f0   340.0f0       204.0f0       1 second900 milliseconds
1545    -20.0f0       101.07143f0   325.0f0       204.0f0       1 second905 milliseconds
1546    -100.0f0      99.15179f0    300.0f0       204.0f0       1 second886 milliseconds
1547    -125.0f0      121.42857f0   350.0f0       204.0f0       1 second886 milliseconds
1548    -40.0f0       106.25f0      315.0f0       204.0f0       1 second894 milliseconds
1549    -115.0f0      88.21429f0    300.0f0       204.0f0       1 second911 milliseconds
1550    -45.0f0       121.69643f0   325.0f0       204.0f0       1 second886 milliseconds
1551    -80.0f0       104.24107f0   300.0f0       204.0f0       1 second887 milliseconds
1552    -65.0f0       107.41071f0   325.0f0       204.0f0       1 second900 milliseconds
1553    -45.0f0       102.09821f0   380.0f0       204.0f0       1 second898 milliseconds
1554    -40.0f0       110.3125f0    315.0f0       204.0f0       1 second892 milliseconds
1555    -70.0f0       93.75f0       355.0f0       204.0f0       1 second897 milliseconds
1556    -80.0f0       116.38393f0   325.0f0       204.0f0       1 second892 milliseconds
1557    -55.0f0       108.52679f0   325.0f0       204.0f0       1 second895 milliseconds
1558    -80.0f0       104.64286f0   340.0f0       204.0f0       1 second900 milliseconds
1559    -45.0f0       113.125f0     350.0f0       204.0f0       1 second901 milliseconds
1560    -80.0f0       99.77679f0    340.0f0       204.0f0       1 second898 milliseconds
1561    -75.0f0       124.55357f0   325.0f0       204.0f0       1 second914 milliseconds
1562    -65.0f0       98.79464f0    375.0f0       204.0f0       1 second886 milliseconds
1563    -45.0f0       107.05357f0   340.0f0       204.0f0       1 second895 milliseconds
1564    -65.0f0       108.125f0     325.0f0       204.0f0       1 second895 milliseconds
1565    -90.0f0       98.57143f0    350.0f0       204.0f0       1 second900 milliseconds
1566    -75.0f0       100.3125f0    365.0f0       204.0f0       1 second894 milliseconds
1567    -20.0f0       106.74107f0   305.0f0       204.0f0       1 second892 milliseconds
1568    -80.0f0       107.27679f0   325.0f0       204.0f0       1 second901 milliseconds
1569    -80.0f0       91.16071f0    355.0f0       204.0f0       1 second883 milliseconds
1570    -90.0f0       118.97321f0   375.0f0       204.0f0       1 second898 milliseconds
1571    -100.0f0      97.85714f0    300.0f0       204.0f0       1 second909 milliseconds
1572    -80.0f0       116.65179f0   365.0f0       204.0f0       1 second909 milliseconds
1573    -80.0f0       113.57143f0   325.0f0       204.0f0       1 second887 milliseconds
1574    -70.0f0       110.89286f0   405.0f0       204.0f0       1 second897 milliseconds
1575    -70.0f0       106.60714f0   325.0f0       204.0f0       1 second894 milliseconds
1576    -125.0f0      100.08929f0   275.0f0       204.0f0       1 second902 milliseconds
1577    -55.0f0       101.42857f0   390.0f0       204.0f0       1 second886 milliseconds
1578    -80.0f0       89.91071f0    280.0f0       204.0f0       1 second903 milliseconds
1579    -45.0f0       85.58036f0    250.0f0       204.0f0       1 second897 milliseconds
1580    -85.0f0       104.10714f0   325.0f0       204.0f0       1 second885 milliseconds
1581    -175.0f0      102.14286f0   340.0f0       204.0f0       1 second908 milliseconds
1582    -10.0f0       106.20536f0   300.0f0       204.0f0       1 second914 milliseconds
1583    -85.0f0       94.86607f0    400.0f0       204.0f0       1 second889 milliseconds
1584    -115.0f0      103.97321f0   300.0f0       204.0f0       1 second897 milliseconds
1585    -65.0f0       114.55357f0   315.0f0       204.0f0       1 second898 milliseconds
1586    -125.0f0      125.04464f0   325.0f0       204.0f0       1 second902 milliseconds
1587    -55.0f0       101.33929f0   275.0f0       204.0f0       1 second890 milliseconds
1588    -85.0f0       100.40179f0   340.0f0       204.0f0       1 second908 milliseconds
1589    -55.0f0       103.75f0      340.0f0       204.0f0       1 second895 milliseconds
1590    -40.0f0       121.20536f0   415.0f0       204.0f0       1 second900 milliseconds
1591    -90.0f0       115.75893f0   305.0f0       204.0f0       1 second891 milliseconds
1592    -70.0f0       112.36607f0   300.0f0       204.0f0       1 second895 milliseconds
1593    -45.0f0       105.17857f0   315.0f0       204.0f0       1 second897 milliseconds
1594    -55.0f0       97.58929f0    290.0f0       204.0f0       1 second896 milliseconds
1595    -80.0f0       99.95536f0    400.0f0       204.0f0       1 second881 milliseconds
1596    -160.0f0      113.83929f0   275.0f0       204.0f0       1 second894 milliseconds
1597    -55.0f0       103.25893f0   375.0f0       204.0f0       1 second902 milliseconds
1598    -30.0f0       117.23214f0   340.0f0       204.0f0       1 second896 milliseconds
