number_generations: 2500
number_validation_runs: 100
number_rounds: 20
maximum_env_seed: 100000
environment
	type: CollectPoints
	maze_columns: 5
	maze_rows: 5
	maze_cell_size: 80
	agent_radius: 12
	point_radius: 8
	agent_movement_range: 10.0
	use_sensors: true
	reward_per_collected_positive_point: 500.0
	reward_per_collected_negative_point: -700.0
	number_time_steps: 1000
brain
	type: CTRNN
	delta_t: 0.05
	number_neurons: 50
	differential_equation: separated
	clipping_range_min: -1.0
	clipping_range_max: 1.0
	set_principle_diagonal_elements_of_W_negative: true
	alpha: 0.0
optimizer
	type: CMA-ES-Deap
	population_size: 112
	sigma: 1.0

Genome Size: 112
Free Parameters: 3100
Inputs: 10
Outputs: 2

------------------------------------------------------------------------------------------
gen     min           mean          max           best          elapsed time (s)
1928    -35.0f0       470.98215f0   970.0f0       727.0f0       1 second932 milliseconds
1929    115.0f0       466.7857f0    1020.0f0      727.0f0       1 second953 milliseconds
1930    -25.0f0       454.5982f0    975.0f0       727.0f0       1 second939 milliseconds
1931    10.0f0        434.2857f0    1060.0f0      727.0f0       1 second965 milliseconds
1932    -95.0f0       438.39285f0   1070.0f0      727.0f0       1 second961 milliseconds
1933    -5.0f0        445.4018f0    935.0f0       727.0f0       1 second968 milliseconds
1934    -150.0f0      433.6607f0    1025.0f0      727.0f0       1 second946 milliseconds
1935    -55.0f0       423.30356f0   930.0f0       727.0f0       1 second944 milliseconds
1936    -100.0f0      430.5357f0    1000.0f0      727.0f0       1 second951 milliseconds
1937    -30.0f0       443.30356f0   930.0f0       727.0f0       1 second952 milliseconds
1938    -85.0f0       440.75894f0   1095.0f0      727.0f0       1 second956 milliseconds
1939    20.0f0        453.48215f0   1075.0f0      727.0f0       1 second949 milliseconds
1940    -105.0f0      435.9375f0    945.0f0       727.0f0       1 second956 milliseconds
1941    -100.0f0      458.4375f0    1070.0f0      727.0f0       1 second937 milliseconds
1942    -45.0f0       411.5625f0    1015.0f0      727.0f0       1 second968 milliseconds
1943    -100.0f0      438.5268f0    1020.0f0      727.0f0       1 second951 milliseconds
1944    -165.0f0      437.94644f0   940.0f0       727.0f0       1 second944 milliseconds
1945    -55.0f0       420.13394f0   890.0f0       727.0f0       1 second960 milliseconds
1946    60.0f0        425.4018f0    1140.0f0      727.0f0       1 second950 milliseconds
1947    -55.0f0       415.7143f0    960.0f0       727.0f0       1 second945 milliseconds
1948    20.0f0        435.0893f0    875.0f0       727.0f0       1 second942 milliseconds
1949    -15.0f0       395.625f0     1005.0f0      727.0f0       1 second969 milliseconds
1950    10.0f0        436.51785f0   815.0f0       727.0f0       1 second934 milliseconds
1951    15.0f0        452.32144f0   1075.0f0      727.0f0       1 second962 milliseconds
1952    45.0f0        449.2857f0    945.0f0       727.0f0       1 second957 milliseconds
1953    0.0f0         425.0893f0    900.0f0       727.0f0       1 second948 milliseconds
1954    -35.0f0       453.9732f0    865.0f0       727.0f0       1 second963 milliseconds
1955    -65.0f0       458.39285f0   940.0f0       727.0f0       1 second946 milliseconds
1956    5.0f0         422.23215f0   1045.0f0      727.0f0       1 second943 milliseconds
1957    -60.0f0       437.99106f0   1015.0f0      727.0f0       1 second942 milliseconds
1958    -25.0f0       476.83035f0   995.0f0       727.0f0       1 second958 milliseconds
1959    -115.0f0      438.57144f0   1020.0f0      727.0f0       1 second943 milliseconds
1960    -215.0f0      405.89285f0   920.0f0       727.0f0       1 second952 milliseconds
1961    -70.0f0       435.4018f0    995.0f0       727.0f0       1 second962 milliseconds
1962    -90.0f0       419.2857f0    875.0f0       727.0f0       1 second944 milliseconds
1963    0.0f0         437.45535f0   915.0f0       727.0f0       1 second975 milliseconds
1964    0.0f0         464.0625f0    995.0f0       727.0f0       1 second949 milliseconds
1965    -30.0f0       445.58035f0   995.0f0       727.0f0       1 second944 milliseconds
1966    10.0f0        422.00894f0   980.0f0       727.0f0       1 second937 milliseconds
1967    -60.0f0       455.44644f0   935.0f0       727.0f0       1 second959 milliseconds
1968    -105.0f0      457.76785f0   935.0f0       727.0f0       1 second954 milliseconds
1969    -65.0f0       440.75894f0   1055.0f0      727.0f0       1 second956 milliseconds
1970    -70.0f0       429.19644f0   1050.0f0      727.0f0       1 second953 milliseconds
1971    -95.0f0       420.75894f0   920.0f0       727.0f0       1 second970 milliseconds
1972    -110.0f0      430.3125f0    875.0f0       727.0f0       1 second949 milliseconds
1973    -15.0f0       441.20535f0   1130.0f0      727.0f0       1 second967 milliseconds
1974    25.0f0        457.5893f0    895.0f0       727.0f0       1 second945 milliseconds
1975    -45.0f0       444.01785f0   1035.0f0      727.0f0       1 second946 milliseconds
1976    -40.0f0       447.67856f0   895.0f0       727.0f0       1 second969 milliseconds
1977    5.0f0         462.63394f0   1130.0f0      727.0f0       1 second939 milliseconds
1978    -100.0f0      461.51785f0   1070.0f0      727.0f0       1 second957 milliseconds
1979    -10.0f0       428.5268f0    900.0f0       727.0f0       1 second963 milliseconds
1980    -35.0f0       442.7232f0    935.0f0       727.0f0       1 second952 milliseconds
1981    -50.0f0       452.94644f0   930.0f0       727.0f0       1 second965 milliseconds
1982    -5.0f0        442.63394f0   875.0f0       727.0f0       1 second946 milliseconds
1983    -10.0f0       460.04465f0   860.0f0       727.0f0       1 second954 milliseconds
1984    -110.0f0      429.7768f0    815.0f0       727.0f0       1 second949 milliseconds
1985    -210.0f0      407.7232f0    910.0f0       727.0f0       1 second954 milliseconds
1986    -5.0f0        448.25894f0   1000.0f0      727.0f0       1 second938 milliseconds
1987    -60.0f0       455.8482f0    995.0f0       727.0f0       1 second957 milliseconds
1988    -115.0f0      448.92856f0   1045.0f0      727.0f0       1 second949 milliseconds
1989    35.0f0        431.38394f0   920.0f0       727.0f0       1 second976 milliseconds
1990    -110.0f0      441.25f0      1200.0f0      727.0f0       1 second955 milliseconds
1991    -50.0f0       421.9643f0    925.0f0       727.0f0       1 second948 milliseconds
1992    -30.0f0       484.10715f0   1190.0f0      727.0f0       1 second957 milliseconds
1993    -70.0f0       433.88394f0   1045.0f0      727.0f0       1 second953 milliseconds
1994    -5.0f0        446.74106f0   955.0f0       727.0f0       1 second952 milliseconds
1995    50.0f0        438.57144f0   985.0f0       727.0f0       1 second934 milliseconds
1996    10.0f0        439.41965f0   1200.0f0      727.0f0       1 second965 milliseconds
1997    40.0f0        479.95535f0   1085.0f0      727.0f0       1 second935 milliseconds
1998    -235.0f0      436.51785f0   875.0f0       727.0f0       1 second962 milliseconds
1999    -35.0f0       418.75f0      935.0f0       727.0f0       1 second950 milliseconds
2000    95.0f0        435.5357f0    1185.0f0      727.0f0       1 second949 milliseconds
2001    40.0f0        442.7232f0    1110.0f0      727.0f0       1 second947 milliseconds
2002    -30.0f0       436.25f0      890.0f0       727.0f0       1 second965 milliseconds
2003    -225.0f0      457.1875f0    920.0f0       727.0f0       1 second950 milliseconds
2004    -185.0f0      454.33035f0   1135.0f0      727.0f0       1 second938 milliseconds
2005    30.0f0        421.11606f0   1025.0f0      727.0f0       1 second956 milliseconds
2006    20.0f0        443.3482f0    945.0f0       727.0f0       1 second940 milliseconds
2007    0.0f0         432.5893f0    950.0f0       727.0f0       1 second964 milliseconds
2008    -95.0f0       457.2768f0    980.0f0       727.0f0       1 second945 milliseconds
2009    -85.0f0       446.9643f0    1155.0f0      727.0f0       1 second955 milliseconds
2010    -15.0f0       440.13394f0   1150.0f0      727.0f0       1 second962 milliseconds
2011    -5.0f0        460.26785f0   895.0f0       727.0f0       1 second953 milliseconds
2012    -70.0f0       445.7143f0    1135.0f0      727.0f0       1 second952 milliseconds
2013    90.0f0        468.9732f0    1015.0f0      727.0f0       1 second949 milliseconds
2014    130.0f0       463.79465f0   975.0f0       727.0f0       1 second977 milliseconds
2015    105.0f0       458.79465f0   925.0f0       727.0f0       1 second940 milliseconds
2016    25.0f0        439.73215f0   905.0f0       727.0f0       1 second967 milliseconds
2017    35.0f0        427.5f0       910.0f0       727.0f0       1 second946 milliseconds
2018    -135.0f0      433.0357f0    1035.0f0      727.0f0       1 second951 milliseconds
2019    -105.0f0      425.0f0       905.0f0       727.0f0       1 second975 milliseconds
2020    -30.0f0       474.7768f0    1060.0f0      727.0f0       1 second944 milliseconds
2021    -95.0f0       429.2857f0    965.0f0       727.0f0       1 second949 milliseconds
2022    -115.0f0      462.5f0       1075.0f0      727.0f0       1 second945 milliseconds
2023    35.0f0        407.85715f0   905.0f0       727.0f0       1 second974 milliseconds
2024    -75.0f0       437.5893f0    890.0f0       727.0f0       1 second949 milliseconds
2025    80.0f0        462.2768f0    1025.0f0      727.0f0       1 second956 milliseconds
2026    -75.0f0       428.3482f0    1055.0f0      727.0f0       1 second936 milliseconds
2027    -50.0f0       418.39285f0   930.0f0       727.0f0       1 second950 milliseconds
2028    65.0f0        455.5357f0    1125.0f0      727.0f0       1 second955 milliseconds
2029    -65.0f0       415.49106f0   860.0f0       727.0f0       1 second945 milliseconds
2030    -30.0f0       437.36606f0   925.0f0       727.0f0       1 second967 milliseconds
2031    25.0f0        433.61606f0   1060.0f0      727.0f0       1 second954 milliseconds
2032    50.0f0        453.5268f0    1020.0f0      727.0f0       1 second941 milliseconds
2033    -30.0f0       443.3482f0    1010.0f0      727.0f0       1 second940 milliseconds
2034    50.0f0        478.61606f0   880.0f0       727.0f0       1 second956 milliseconds
2035    35.0f0        471.9643f0    1015.0f0      727.0f0       1 second948 milliseconds
2036    -50.0f0       442.23215f0   925.0f0       727.0f0       1 second962 milliseconds
2037    -85.0f0       450.66965f0   1020.0f0      727.0f0       1 second960 milliseconds
2038    -95.0f0       445.9375f0    955.0f0       727.0f0       1 second953 milliseconds
2039    80.0f0        469.95535f0   895.0f0       727.0f0       1 second946 milliseconds
2040    -20.0f0       441.4732f0    1260.0f0      727.0f0       1 second950 milliseconds
2041    45.0f0        455.26785f0   1090.0f0      727.0f0       1 second943 milliseconds
2042    -20.0f0       468.4375f0    880.0f0       727.0f0       1 second938 milliseconds
2043    -20.0f0       433.61606f0   870.0f0       727.0f0       1 second964 milliseconds
2044    -50.0f0       417.14285f0   940.0f0       727.0f0       1 second945 milliseconds
2045    -60.0f0       461.07144f0   805.0f0       727.0f0       1 second975 milliseconds
2046    75.0f0        453.3482f0    985.0f0       727.0f0       1 second937 milliseconds
2047    -10.0f0       438.92856f0   830.0f0       727.0f0       1 second961 milliseconds
2048    -60.0f0       406.74106f0   895.0f0       727.0f0       1 second951 milliseconds
2049    65.0f0        446.51785f0   970.0f0       727.0f0       1 second945 milliseconds
2050    -70.0f0       422.0982f0    935.0f0       727.0f0       1 second955 milliseconds
2051    -50.0f0       457.85715f0   1065.0f0      727.0f0       1 second947 milliseconds
2052    -10.0f0       431.11606f0   915.0f0       727.0f0       1 second954 milliseconds
2053    25.0f0        424.73215f0   810.0f0       727.0f0       1 second935 milliseconds
2054    -30.0f0       407.23215f0   990.0f0       727.0f0       1 second963 milliseconds
2055    -15.0f0       425.89285f0   1145.0f0      727.0f0       1 second940 milliseconds
2056    10.0f0        421.11606f0   865.0f0       727.0f0       1 second951 milliseconds
2057    -50.0f0       398.61606f0   885.0f0       727.0f0       1 second963 milliseconds
2058    0.0f0         445.13394f0   830.0f0       727.0f0       1 second944 milliseconds
2059    -90.0f0       466.38394f0   1105.0f0      727.0f0       1 second953 milliseconds
2060    -10.0f0       472.00894f0   1080.0f0      727.0f0       1 second943 milliseconds
2061    90.0f0        459.375f0     1015.0f0      727.0f0       1 second939 milliseconds
2062    -160.0f0      431.38394f0   1025.0f0      727.0f0       1 second942 milliseconds
2063    -75.0f0       458.6607f0    990.0f0       727.0f0       1 second959 milliseconds
2064    85.0f0        439.19644f0   825.0f0       727.0f0       1 second943 milliseconds
2065    70.0f0        459.24106f0   850.0f0       727.0f0       1 second974 milliseconds
2066    -115.0f0      453.16965f0   1020.0f0      727.0f0       1 second953 milliseconds
2067    130.0f0       466.4732f0    935.0f0       727.0f0       1 second944 milliseconds
2068    65.0f0        457.05356f0   910.0f0       727.0f0       1 second954 milliseconds
2069    -20.0f0       434.86606f0   1075.0f0      727.0f0       1 second954 milliseconds
2070    45.0f0        415.35715f0   920.0f0       727.0f0       1 second940 milliseconds
2071    20.0f0        465.35715f0   1020.0f0      727.0f0       1 second937 milliseconds
2072    -20.0f0       450.5357f0    1050.0f0      727.0f0       1 second962 milliseconds
2073    -55.0f0       440.7143f0    890.0f0       727.0f0       1 second932 milliseconds
2074    -55.0f0       408.75f0      785.0f0       727.0f0       1 second959 milliseconds
2075    -110.0f0      436.6518f0    910.0f0       727.0f0       1 second938 milliseconds
2076    -65.0f0       444.7768f0    995.0f0       727.0f0       1 second953 milliseconds
2077    -25.0f0       439.55356f0   1010.0f0      727.0f0       1 second975 milliseconds
2078    25.0f0        431.91965f0   870.0f0       727.0f0       1 second946 milliseconds
2079    10.0f0        456.07144f0   875.0f0       727.0f0       1 second976 milliseconds
2080    70.0f0        468.4375f0    980.0f0       727.0f0       1 second958 milliseconds
2081    -115.0f0      437.63394f0   945.0f0       727.0f0       1 second965 milliseconds
2082    130.0f0       443.88394f0   905.0f0       727.0f0       1 second930 milliseconds
2083    95.0f0        472.5f0       1115.0f0      727.0f0       1 second956 milliseconds
2084    -200.0f0      463.9732f0    1010.0f0      727.0f0       1 second934 milliseconds
2085    30.0f0        448.08035f0   1000.0f0      727.0f0       1 second967 milliseconds
2086    40.0f0        425.75894f0   960.0f0       727.0f0       1 second966 milliseconds
2087    -100.0f0      462.00894f0   960.0f0       727.0f0       1 second943 milliseconds
2088    -10.0f0       443.5268f0    965.0f0       727.0f0       1 second946 milliseconds
2089    15.0f0        457.7232f0    1030.0f0      727.0f0       1 second943 milliseconds
2090    -135.0f0      441.3393f0    1060.0f0      727.0f0       1 second941 milliseconds
2091    -120.0f0      441.1607f0    1190.0f0      727.0f0       1 second929 milliseconds
2092    105.0f0       436.74106f0   920.0f0       727.0f0       1 second958 milliseconds
2093    65.0f0        462.7232f0    1055.0f0      727.0f0       1 second945 milliseconds
2094    -85.0f0       438.16965f0   970.0f0       727.0f0       1 second958 milliseconds
2095    5.0f0         442.36606f0   965.0f0       727.0f0       1 second946 milliseconds
2096    45.0f0        439.4643f0    955.0f0       727.0f0       1 second953 milliseconds
2097    -10.0f0       428.39285f0   1060.0f0      727.0f0       1 second945 milliseconds
2098    35.0f0        472.5f0       995.0f0       727.0f0       1 second948 milliseconds
2099    60.0f0        474.9107f0    1020.0f0      727.0f0       1 second940 milliseconds
2100    -95.0f0       450.49106f0   960.0f0       727.0f0       1 second937 milliseconds
2101    -45.0f0       445.75894f0   880.0f0       727.0f0       1 second957 milliseconds
2102    -40.0f0       449.375f0     925.0f0       727.0f0       1 second942 milliseconds
2103    -35.0f0       442.05356f0   1060.0f0      727.0f0       1 second958 milliseconds
2104    -150.0f0      453.79465f0   1010.0f0      727.0f0       1 second941 milliseconds
2105    -75.0f0       470.4018f0    895.0f0       727.0f0       1 second958 milliseconds
2106    15.0f0        429.50894f0   995.0f0       727.0f0       1 second952 milliseconds
2107    -90.0f0       488.48215f0   1030.0f0      727.0f0       1 second948 milliseconds
2108    60.0f0        453.48215f0   960.0f0       727.0f0       1 second964 milliseconds
2109    0.0f0         455.9375f0    1000.0f0      727.0f0       1 second952 milliseconds
2110    -90.0f0       447.76785f0   845.0f0       727.0f0       1 second945 milliseconds
2111    -35.0f0       438.6607f0    890.0f0       727.0f0       1 second943 milliseconds
2112    110.0f0       465.35715f0   1170.0f0      727.0f0       1 second961 milliseconds
2113    -70.0f0       447.36606f0   1030.0f0      727.0f0       1 second931 milliseconds
2114    -120.0f0      462.14285f0   1000.0f0      727.0f0       1 second956 milliseconds
2115    70.0f0        469.64285f0   1155.0f0      727.0f0       1 second959 milliseconds
2116    30.0f0        425.49106f0   920.0f0       727.0f0       1 second944 milliseconds
2117    -110.0f0      445.49106f0   990.0f0       727.0f0       1 second964 milliseconds
2118    -75.0f0       464.10715f0   1025.0f0      727.0f0       1 second948 milliseconds
2119    -155.0f0      432.1875f0    995.0f0       727.0f0       1 second945 milliseconds
2120    45.0f0        448.2143f0    1030.0f0      727.0f0       1 second935 milliseconds
2121    -130.0f0      454.7768f0    925.0f0       727.0f0       1 second959 milliseconds
2122    105.0f0       503.0357f0    1015.0f0      727.0f0       1 second939 milliseconds
2123    -90.0f0       439.19644f0   955.0f0       727.0f0       1 second955 milliseconds
2124    -40.0f0       457.1875f0    1185.0f0      727.0f0       1 second940 milliseconds
2125    -315.0f0      416.60715f0   1020.0f0      727.0f0       1 second969 milliseconds
2126    -65.0f0       441.875f0     925.0f0       727.0f0       1 second962 milliseconds
2127    30.0f0        444.64285f0   980.0f0       727.0f0       1 second944 milliseconds
2128    30.0f0        476.25f0      1000.0f0      727.0f0       1 second951 milliseconds
2129    35.0f0        468.30356f0   975.0f0       727.0f0       1 second949 milliseconds
2130    -300.0f0      441.51785f0   935.0f0       727.0f0       1 second968 milliseconds
2131    -185.0f0      448.6607f0    1015.0f0      727.0f0       1 second937 milliseconds
2132    -20.0f0       426.3393f0    915.0f0       727.0f0       1 second956 milliseconds
2133    -60.0f0       465.26785f0   955.0f0       727.0f0       1 second944 milliseconds
2134    -105.0f0      456.25f0      1145.0f0      727.0f0       1 second969 milliseconds
2135    -10.0f0       459.86606f0   955.0f0       727.0f0       1 second970 milliseconds
2136    -20.0f0       432.9018f0    865.0f0       727.0f0       1 second943 milliseconds
2137    -70.0f0       481.38394f0   1030.0f0      727.0f0       1 second947 milliseconds
2138    -45.0f0       474.64285f0   955.0f0       727.0f0       1 second956 milliseconds
2139    -65.0f0       474.0625f0    890.0f0       727.0f0       1 second945 milliseconds
2140    105.0f0       494.375f0     1065.0f0      727.0f0       1 second944 milliseconds
2141    -10.0f0       443.4375f0    1060.0f0      727.0f0       1 second956 milliseconds
2142    5.0f0         434.375f0     1045.0f0      727.0f0       1 second951 milliseconds
2143    5.0f0         485.04465f0   990.0f0       727.0f0       1 second955 milliseconds
2144    -15.0f0       460.26785f0   1115.0f0      727.0f0       1 second939 milliseconds
2145    -55.0f0       441.7857f0    1230.0f0      727.0f0       1 second969 milliseconds
2146    -35.0f0       443.6607f0    990.0f0       727.0f0       1 second979 milliseconds
2147    55.0f0        432.05356f0   890.0f0       727.0f0       1 second959 milliseconds
2148    -30.0f0       436.5625f0    1000.0f0      727.0f0       1 second954 milliseconds
2149    -30.0f0       440.0893f0    1025.0f0      727.0f0       1 second946 milliseconds
2150    -30.0f0       472.9018f0    995.0f0       727.0f0       1 second961 milliseconds
2151    15.0f0        460.17856f0   885.0f0       727.0f0       1 second932 milliseconds
2152    -105.0f0      451.42856f0   995.0f0       727.0f0       1 second963 milliseconds
2153    -60.0f0       479.2857f0    1295.0f0      727.0f0       1 second937 milliseconds
2154    20.0f0        492.45535f0   1125.0f0      727.0f0       1 second962 milliseconds
2155    -60.0f0       465.2232f0    1160.0f0      727.0f0       1 second980 milliseconds
2156    -30.0f0       438.61606f0   860.0f0       727.0f0       2 seconds9 milliseconds
2157    35.0f0        470.4018f0    1265.0f0      727.0f0       1 second947 milliseconds
2158    -20.0f0       428.125f0     815.0f0       727.0f0       1 second947 milliseconds
2159    -95.0f0       451.875f0     925.0f0       727.0f0       1 second940 milliseconds
2160    -10.0f0       465.8482f0    1110.0f0      727.0f0       1 second930 milliseconds
2161    20.0f0        444.7768f0    985.0f0       727.0f0       1 second971 milliseconds
2162    70.0f0        459.50894f0   980.0f0       727.0f0       1 second937 milliseconds
2163    -105.0f0      436.42856f0   895.0f0       727.0f0       1 second956 milliseconds
2164    -15.0f0       422.4107f0    805.0f0       727.0f0       1 second939 milliseconds
2165    30.0f0        454.5982f0    940.0f0       727.0f0       1 second954 milliseconds
2166    -30.0f0       432.14285f0   1175.0f0      727.0f0       1 second948 milliseconds
2167    -70.0f0       430.625f0     975.0f0       727.0f0       1 second947 milliseconds
2168    -125.0f0      451.25f0      1010.0f0      727.0f0       1 second963 milliseconds
2169    -110.0f0      416.875f0     1200.0f0      727.0f0       1 second961 milliseconds
2170    -160.0f0      430.13394f0   860.0f0       727.0f0       1 second962 milliseconds
2171    -125.0f0      431.9643f0    930.0f0       727.0f0       1 second939 milliseconds
2172    -80.0f0       454.55356f0   1145.0f0      727.0f0       1 second953 milliseconds
2173    -180.0f0      461.38394f0   1005.0f0      727.0f0       1 second939 milliseconds
2174    105.0f0       473.70535f0   1155.0f0      727.0f0       1 second961 milliseconds
2175    -210.0f0      462.14285f0   1040.0f0      727.0f0       1 second949 milliseconds
2176    -5.0f0        444.9107f0    995.0f0       727.0f0       1 second964 milliseconds
2177    -60.0f0       430.8482f0    935.0f0       727.0f0       1 second970 milliseconds
2178    15.0f0        440.98215f0   1015.0f0      727.0f0       1 second948 milliseconds
2179    -50.0f0       456.74106f0   865.0f0       727.0f0       1 second951 milliseconds
2180    30.0f0        463.2143f0    1075.0f0      727.0f0       1 second933 milliseconds
2181    -10.0f0       476.4732f0    1155.0f0      727.0f0       1 second966 milliseconds
2182    -25.0f0       454.55356f0   1195.0f0      727.0f0       1 second943 milliseconds
2183    -5.0f0        410.5357f0    1050.0f0      727.0f0       1 second954 milliseconds
2184    -125.0f0      431.74106f0   1010.0f0      727.0f0       1 second936 milliseconds
2185    65.0f0        434.82144f0   950.0f0       727.0f0       1 second959 milliseconds
2186    90.0f0        481.91965f0   965.0f0       727.0f0       1 second956 milliseconds
2187    -40.0f0       455.17856f0   1040.0f0      727.0f0       1 second943 milliseconds
2188    -155.0f0      452.67856f0   1025.0f0      727.0f0       1 second962 milliseconds
2189    10.0f0        440.3125f0    940.0f0       727.0f0       1 second955 milliseconds
2190    -35.0f0       476.91965f0   1040.0f0      727.0f0       1 second944 milliseconds
2191    -100.0f0      433.125f0     1355.0f0      727.0f0       1 second945 milliseconds
2192    -215.0f0      400.0f0       965.0f0       727.0f0       1 second967 milliseconds
2193    -45.0f0       471.29465f0   940.0f0       727.0f0       1 second952 milliseconds
2194    -20.0f0       407.14285f0   900.0f0       727.0f0       1 second955 milliseconds
2195    -75.0f0       455.26785f0   865.0f0       727.0f0       1 second955 milliseconds
2196    100.0f0       458.39285f0   1070.0f0      727.0f0       1 second945 milliseconds
2197    -170.0f0      439.55356f0   1020.0f0      727.0f0       1 second948 milliseconds
2198    15.0f0        414.73215f0   955.0f0       727.0f0       1 second964 milliseconds
2199    75.0f0        451.4732f0    1030.0f0      727.0f0       1 second944 milliseconds
2200    -25.0f0       425.17856f0   925.0f0       727.0f0       1 second945 milliseconds
2201    35.0f0        427.2768f0    815.0f0       727.0f0       1 second966 milliseconds
2202    -100.0f0      431.5625f0    920.0f0       727.0f0       1 second942 milliseconds
2203    -100.0f0      461.69644f0   1195.0f0      727.0f0       1 second964 milliseconds
2204    20.0f0        449.55356f0   990.0f0       727.0f0       1 second938 milliseconds
2205    110.0f0       455.7143f0    1095.0f0      727.0f0       1 second950 milliseconds
2206    -30.0f0       435.49106f0   910.0f0       727.0f0       1 second954 milliseconds
2207    -115.0f0      437.54465f0   950.0f0       727.0f0       1 second971 milliseconds
2208    -165.0f0      450.17856f0   1310.0f0      727.0f0       1 second949 milliseconds
2209    -20.0f0       434.375f0     945.0f0       727.0f0       1 second947 milliseconds
2210    -5.0f0        466.3393f0    1065.0f0      727.0f0       1 second954 milliseconds
2211    130.0f0       453.79465f0   895.0f0       727.0f0       1 second934 milliseconds
2212    -95.0f0       433.75f0      1185.0f0      727.0f0       1 second955 milliseconds
2213    -40.0f0       465.5357f0    1030.0f0      727.0f0       1 second943 milliseconds
2214    -170.0f0      465.04465f0   1120.0f0      727.0f0       1 second953 milliseconds
2215    -70.0f0       444.6875f0    1095.0f0      727.0f0       1 second940 milliseconds
2216    -125.0f0      456.29465f0   1000.0f0      727.0f0       1 second970 milliseconds
2217    85.0f0        491.83035f0   1155.0f0      727.0f0       1 second955 milliseconds
2218    -140.0f0      431.5625f0    815.0f0       727.0f0       1 second980 milliseconds
2219    -25.0f0       442.2768f0    965.0f0       727.0f0       1 second952 milliseconds
2220    -70.0f0       463.5268f0    1160.0f0      727.0f0       1 second945 milliseconds
2221    -120.0f0      463.92856f0   1005.0f0      727.0f0       1 second975 milliseconds
2222    -145.0f0      416.07144f0   930.0f0       727.0f0       1 second935 milliseconds
2223    35.0f0        465.5357f0    1020.0f0      727.0f0       1 second977 milliseconds
2224    -155.0f0      422.63394f0   1370.0f0      727.0f0       1 second946 milliseconds
2225    45.0f0        445.4018f0    900.0f0       727.0f0       1 second951 milliseconds
2226    -80.0f0       451.875f0     885.0f0       727.0f0       1 second947 milliseconds
2227    -235.0f0      463.92856f0   905.0f0       727.0f0       1 second943 milliseconds
2228    -25.0f0       430.35715f0   1045.0f0      727.0f0       1 second950 milliseconds
2229    0.0f0         445.7143f0    975.0f0       727.0f0       1 second944 milliseconds
2230    -45.0f0       454.01785f0   1105.0f0      727.0f0       1 second939 milliseconds
2231    70.0f0        447.94644f0   955.0f0       727.0f0       1 second945 milliseconds
2232    20.0f0        446.11606f0   980.0f0       727.0f0       1 second957 milliseconds
2233    -15.0f0       437.76785f0   1020.0f0      727.0f0       1 second932 milliseconds
2234    -50.0f0       438.57144f0   945.0f0       727.0f0       1 second966 milliseconds
2235    -45.0f0       463.57144f0   1085.0f0      727.0f0       1 second942 milliseconds
2236    60.0f0        464.86606f0   1140.0f0      727.0f0       1 second950 milliseconds
2237    55.0f0        445.80356f0   1045.0f0      727.0f0       1 second951 milliseconds
2238    70.0f0        480.35715f0   905.0f0       727.0f0       1 second941 milliseconds
2239    25.0f0        473.61606f0   945.0f0       727.0f0       1 second956 milliseconds
2240    45.0f0        444.1518f0    1000.0f0      727.0f0       1 second953 milliseconds
2241    -170.0f0      449.1518f0    1045.0f0      727.0f0       1 second940 milliseconds
2242    60.0f0        463.5268f0    1270.0f0      727.0f0       1 second929 milliseconds
2243    30.0f0        464.1518f0    1010.0f0      727.0f0       1 second968 milliseconds
2244    -185.0f0      448.0357f0    940.0f0       727.0f0       1 second933 milliseconds
2245    -50.0f0       468.6607f0    995.0f0       727.0f0       1 second966 milliseconds
2246    85.0f0        452.8125f0    955.0f0       727.0f0       1 second939 milliseconds
2247    -10.0f0       428.3482f0    910.0f0       727.0f0       1 second953 milliseconds
2248    -85.0f0       446.4732f0    1020.0f0      727.0f0       1 second957 milliseconds
2249    -30.0f0       486.4732f0    1010.0f0      727.0f0       1 second949 milliseconds
2250    70.0f0        453.08035f0   945.0f0       727.0f0       1 second949 milliseconds
2251    -45.0f0       467.67856f0   1025.0f0      727.0f0       1 second947 milliseconds
2252    -10.0f0       461.4732f0    1005.0f0      727.0f0       1 second941 milliseconds
2253    -10.0f0       462.0982f0    1110.0f0      727.0f0       1 second936 milliseconds
2254    75.0f0        440.7143f0    1020.0f0      727.0f0       1 second957 milliseconds
2255    -125.0f0      473.61606f0   900.0f0       727.0f0       1 second938 milliseconds
2256    -205.0f0      448.61606f0   1230.0f0      727.0f0       1 second953 milliseconds
2257    65.0f0        440.98215f0   985.0f0       727.0f0       1 second960 milliseconds
2258    -155.0f0      437.7232f0    880.0f0       727.0f0       1 second951 milliseconds
2259    5.0f0         447.00894f0   960.0f0       727.0f0       1 second945 milliseconds
2260    40.0f0        466.25f0      970.0f0       727.0f0       1 second945 milliseconds
2261    25.0f0        469.0625f0    1205.0f0      727.0f0       1 second950 milliseconds
2262    -80.0f0       449.24106f0   1000.0f0      727.0f0       1 second975 milliseconds
2263    -25.0f0       445.35715f0   950.0f0       727.0f0       1 second978 milliseconds
2264    35.0f0        468.57144f0   1025.0f0      727.0f0       1 second941 milliseconds
2265    -30.0f0       476.0268f0    1155.0f0      727.0f0       1 second966 milliseconds
2266    -175.0f0      446.3393f0    1080.0f0      727.0f0       1 second935 milliseconds
